Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jean-Philippe Mateta,14,fr FRA,FW,27-078,90,29,0,0,14,15,4,28,1,0,0.0,1,100.0,19,50,12,0,0,0,3,1,22,5
Eberechi Eze,10,eng ENG,"AM,LW",26-077,90,73,0,5,30,39,5,73,2,1,50.0,1,50.0,51,289,142,3,3,1,0,2,54,14
Eddie Nketiah,9,eng ENG,AM,25-107,90,45,0,1,22,23,13,45,1,1,100.0,0,0.0,31,199,113,5,3,3,0,4,34,9
Cheick Doucouré,28,ml MLI,CM,24-250,45,33,0,4,24,5,0,33,1,1,100.0,0,0.0,23,76,32,0,0,0,0,1,24,0
Will Hughes,19,eng ENG,"DM,CM",29-150,45,39,1,8,20,11,0,39,0,0,,0,,29,184,89,1,5,0,0,1,31,0
Adam Wharton,20,eng ENG,"CM,DM",20-104,90,83,0,17,48,20,0,83,1,0,0.0,1,100.0,57,199,79,0,1,0,2,2,54,2
Tyrick Mitchell,3,eng ENG,"WB,LB",25-013,88,87,2,17,36,35,3,87,3,1,33.3,2,66.7,59,224,99,4,3,0,1,1,63,13
Jeffrey Schlupp,15,gh GHA,LB,31-266,2,7,0,3,3,1,0,7,0,0,,0,,1,2,0,0,0,0,0,0,1,0
Daniel Muñoz,12,co COL,"WB,RB",28-111,80,79,2,12,38,30,4,79,0,0,,0,,39,221,50,2,2,0,4,0,46,12
Ismaila Sarr,7,sn SEN,RB,26-202,10,13,0,1,2,10,4,13,1,0,0.0,0,0.0,8,65,46,1,0,1,0,1,8,3
Maxence Lacroix,5,fr FRA,CB,24-161,90,81,3,35,41,5,1,81,0,0,,0,,56,325,195,0,0,0,0,0,62,0
Marc Guéhi,6,eng ENG,CB,24-063,90,85,14,58,24,3,1,85,0,0,,0,,50,269,165,2,0,0,1,0,55,0
Nathaniel Clyne,17,eng ENG,CB,33-162,63,58,5,21,31,6,1,58,0,0,,0,,46,166,106,1,0,1,1,0,46,1
Daichi Kamada,18,jp JPN,RW,28-040,27,21,0,1,8,12,1,21,0,0,,0,,11,43,25,1,0,0,0,1,15,6
Dean Henderson,1,eng ENG,GK,27-186,90,33,29,33,0,0,0,33,0,0,,0,,23,95,38,0,0,0,0,0,15,0
