Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Mohammed Kudus,14,gh GHA,"FW,LM",24-254,90,42,1,11,16,17,4,42,6,2,33.3,4,66.7,24,157,81,2,1,1,1,4,34,5
Jarrod Bowen,20,eng ENG,FW,28-114,90,15,1,3,6,6,4,15,1,0,0.0,1,100.0,6,46,11,1,0,2,1,1,8,2
Lucas Paquetá,10,br BRA,CM,27-229,90,74,8,26,39,10,0,74,4,2,50.0,0,0.0,39,168,92,2,2,0,2,1,54,1
James Ward-Prowse,8,eng ENG,CM,30-163,90,71,5,20,40,11,1,71,3,1,33.3,2,66.7,24,114,58,2,1,0,1,0,40,0
Carlos Soler,4,es ESP,CM,28-101,77,29,2,10,11,8,3,29,1,0,0.0,1,100.0,12,83,37,2,1,0,1,2,23,4
Niclas Füllkrug,11,de GER,FW,32-063,13,1,0,0,0,1,1,1,0,0,,0,,1,0,0,0,0,0,0,0,1,1
Oliver Scarles,57,eng ENG,WB,19-122,56,37,9,24,11,2,0,37,0,0,,0,,13,78,67,2,0,0,0,0,18,1
Vladimír Coufal,5,cz CZE,"WB,RB",32-234,34,23,1,7,14,2,1,23,0,0,,0,,12,49,41,0,0,0,0,0,16,1
Aaron Wan-Bissaka,29,eng ENG,"WB,LB",27-138,90,52,7,22,17,13,1,52,3,3,100.0,0,0.0,25,196,91,2,2,1,1,2,29,5
Max Kilman,26,eng ENG,CB,27-325,90,54,19,34,18,2,0,54,0,0,,0,,19,83,49,1,0,0,0,0,32,0
Konstantinos Mavropanos,15,gr GRE,CB,27-123,90,63,10,34,29,1,1,63,0,0,,0,,34,163,102,1,0,0,0,0,44,0
Jean-Clair Todibo,25,fr FRA,CB,25-104,77,46,4,30,16,1,0,46,0,0,,0,,18,41,32,1,0,0,1,0,35,0
Luis Guilherme,17,br BRA,RM,19-063,13,11,0,2,2,8,0,11,2,2,100.0,0,0.0,7,36,17,0,0,0,2,0,9,1
Alphonse Areola,23,fr FRA,GK,32-045,90,38,31,38,1,0,0,38,0,0,,0,,19,80,58,0,0,0,0,0,18,0
