Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Mohammed Kudus,14,gh GHA,"FW,LM",24-254,90,2,0,0,1,1,1,1,100.0,0,0,0,0,0,2,1,0
Jarrod Bowen,20,eng ENG,FW,28-114,90,1,0,1,0,0,0,0,,0,0,0,0,1,2,1,0
Lucas Paquetá,10,br BRA,CM,27-229,90,0,0,0,0,0,0,0,,0,2,1,1,0,0,4,1
James Ward-Prowse,8,eng ENG,CM,30-163,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0
Carlos Soler,4,es ESP,CM,28-101,77,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Niclas Füllkrug,11,de GER,FW,32-063,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Oliver Scarles,57,eng ENG,WB,19-122,56,2,0,2,0,0,2,3,66.7,1,0,0,0,2,4,5,0
Vladimír Coufal,5,cz CZE,"WB,RB",32-234,34,1,1,0,0,1,1,2,50.0,1,0,0,0,1,2,1,0
Aaron Wan-Bissaka,29,eng ENG,"WB,LB",27-138,90,1,1,0,1,0,1,1,100.0,0,1,1,0,5,6,6,0
Max Kilman,26,eng ENG,CB,27-325,90,1,0,0,1,0,1,1,100.0,0,4,3,1,2,3,10,0
Konstantinos Mavropanos,15,gr GRE,CB,27-123,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,5,0
Jean-Clair Todibo,25,fr FRA,CB,25-104,77,2,1,1,1,0,1,3,33.3,2,0,0,0,0,2,1,0
Luis Guilherme,17,br BRA,RM,19-063,13,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Alphonse Areola,23,fr FRA,GK,32-045,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
