Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jean-Philippe Mateta,14,fr FRA,FW,27-242,90,24,23,1,0,0,0,1,0,0,0,0,0,18,0,2
Eberechi Eze,10,eng ENG,AM,26-241,90,28,22,4,1,0,0,6,0,3,3,0,0,19,2,0
Ismaila Sarr,7,sn SEN,AM,27-000,85,23,22,0,0,0,0,0,0,0,0,0,0,15,1,0
Eddie Nketiah,9,eng ENG,AM,25-271,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Will Hughes,19,eng ENG,CM,29-314,57,19,16,2,1,0,0,0,0,0,0,0,0,15,1,1
Jefferson Lerma,8,co COL,CM,30-123,33,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0
Adam Wharton,20,eng ENG,CM,20-268,77,32,31,0,0,0,0,1,0,0,0,0,0,22,1,0
Daichi Kamada,18,jp JPN,CM,28-204,13,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
Tyrick Mitchell,3,eng ENG,WB,25-177,90,26,16,9,1,0,0,1,8,0,0,0,0,17,1,2
Daniel Muñoz,12,co COL,WB,28-275,90,32,25,6,2,0,0,3,4,0,0,0,0,21,1,1
Marc Guéhi,6,eng ENG,CB,24-227,90,19,17,2,2,0,0,0,0,0,0,0,0,17,0,0
Maxence Lacroix,5,fr FRA,CB,24-325,90,19,18,1,1,0,0,0,0,0,0,0,0,15,0,0
Chris Richards,26,us USA,CB,24-334,90,26,24,2,1,0,0,0,1,0,0,0,0,18,0,0
Dean Henderson,1,eng ENG,GK,27-350,90,26,13,13,6,0,0,0,0,0,0,0,0,13,0,0
