Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jean-Philippe Mateta,14,fr FRA,FW,27-242,90,2,2,0,2,0,1,2,50.0,1,0,0,0,0,2,2,0
Eberechi Eze,10,eng ENG,AM,26-241,90,6,4,1,2,3,1,2,50.0,1,1,0,1,0,6,0,0
Ismaila Sarr,7,sn SEN,AM,27-000,85,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
Eddie Nketiah,9,eng ENG,AM,25-271,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Will Hughes,19,eng ENG,CM,29-314,57,3,2,1,2,0,1,3,33.3,2,1,0,1,1,4,0,0
Jefferson Lerma,8,co COL,CM,30-123,33,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Adam Wharton,20,eng ENG,CM,20-268,77,2,1,0,2,0,0,1,0.0,1,0,0,0,1,3,0,0
Daichi Kamada,18,jp JPN,CM,28-204,13,2,2,1,1,0,1,2,50.0,1,1,0,1,0,2,0,0
Tyrick Mitchell,3,eng ENG,WB,25-177,90,5,3,4,0,1,3,3,100.0,0,1,0,1,1,6,3,0
Daniel Muñoz,12,co COL,WB,28-275,90,2,1,2,0,0,2,2,100.0,0,3,0,3,2,4,4,0
Marc Guéhi,6,eng ENG,CB,24-227,90,3,3,1,2,0,3,5,60.0,2,2,1,1,3,6,6,0
Maxence Lacroix,5,fr FRA,CB,24-325,90,6,3,3,3,0,1,1,100.0,0,0,0,0,1,7,3,0
Chris Richards,26,us USA,CB,24-334,90,1,0,1,0,0,0,0,,0,2,0,2,0,1,6,0
Dean Henderson,1,eng ENG,GK,27-350,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
