Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Yoane Wissa,11,cd COD,FW,28-145,90,17,16,1,0,0,0,0,0,0,0,0,0,8,0,3
Kevin Schade,7,de GER,LW,23-060,83,23,18,5,0,0,0,2,5,0,0,0,0,14,0,2
Yehor Yarmoliuk,18,ua UKR,"LW,CM",20-331,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Mbeumo,19,cm CMR,"RW,FW",25-172,90,26,23,3,1,0,0,6,0,2,2,0,0,12,0,3
Mikkel Damsgaard,24,dk DEN,AM,24-207,89,45,39,6,1,0,0,6,0,4,3,0,0,31,0,1
Ben Mee,16,eng ENG,CB,35-127,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Vitaly Janelt,27,de GER,"DM,CM",26-261,90,36,36,0,0,0,0,1,0,0,0,0,0,28,0,0
Christian Nørgaard,6,dk DEN,DM,30-322,53,32,32,0,0,0,0,0,0,0,0,0,0,19,0,2
Mathias Jensen,8,dk DEN,"DM,CM",29-025,37,22,20,2,0,0,0,0,1,1,0,0,0,18,0,0
Keane Lewis-Potter,23,eng ENG,LB,23-339,90,35,27,8,0,0,0,1,8,0,0,0,0,24,0,3
Sepp van den Berg,4,nl NED,CB,23-037,90,34,32,2,1,0,1,0,0,0,0,0,0,28,0,0
Nathan Collins,22,ie IRL,CB,23-271,90,43,43,0,0,0,0,1,0,0,0,0,0,38,0,0
Mads Roerslev,30,dk DEN,RB,25-216,90,35,28,7,0,0,0,1,7,0,0,0,0,28,0,3
Mark Flekken,1,nl NED,GK,31-227,90,45,33,12,4,0,0,0,0,0,0,0,0,28,0,0
