Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Yoane Wissa,11,cd COD,FW,28-145,90,34,4,10,12,12,5,34,2,2,100.0,0,0.0,12,84,27,1,0,0,1,1,16,6
Kevin Schade,7,de GER,LW,23-060,83,29,0,3,6,21,6,29,3,1,33.3,2,66.7,12,119,87,3,1,0,1,1,20,6
Yehor Yarmoliuk,18,ua UKR,"LW,CM",20-331,7,4,0,1,1,2,0,4,1,0,0.0,1,100.0,1,4,0,0,0,0,0,0,1,0
Bryan Mbeumo,19,cm CMR,"RW,FW",25-172,90,39,2,5,10,25,4,38,1,1,100.0,0,0.0,20,117,63,4,1,3,5,0,25,8
Mikkel Damsgaard,24,dk DEN,AM,24-207,89,56,0,15,18,24,2,56,6,4,66.7,2,33.3,25,135,61,3,0,1,3,0,33,3
Ben Mee,16,eng ENG,CB,35-127,1,3,2,2,1,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Vitaly Janelt,27,de GER,"DM,CM",26-261,90,47,5,11,22,14,3,47,0,0,,0,,20,93,40,1,1,1,1,0,25,2
Christian Nørgaard,6,dk DEN,DM,30-322,53,36,3,7,19,10,4,36,0,0,,0,,17,83,20,0,0,0,1,1,20,0
Mathias Jensen,8,dk DEN,"DM,CM",29-025,37,28,1,7,11,10,1,28,2,1,50.0,1,50.0,6,52,19,1,0,0,1,0,11,0
Keane Lewis-Potter,23,eng ENG,LB,23-339,90,49,5,21,18,11,1,49,3,0,0.0,3,100.0,19,214,89,3,3,0,0,2,20,2
Sepp van den Berg,4,nl NED,CB,23-037,90,50,15,29,16,5,4,50,0,0,,0,,17,83,41,0,0,0,0,0,21,1
Nathan Collins,22,ie IRL,CB,23-271,90,57,7,33,20,5,2,57,2,1,50.0,0,0.0,32,213,152,0,1,0,1,0,35,0
Mads Roerslev,30,dk DEN,RB,25-216,90,45,2,20,19,7,0,45,2,0,0.0,1,50.0,21,105,43,1,4,0,0,0,22,0
Mark Flekken,1,nl NED,GK,31-227,90,47,37,47,0,0,0,47,0,0,,0,,23,109,55,0,0,0,0,0,22,0
