Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Yoane Wissa,11,cd COD,FW,28-145,90,0,0,0,3,0,0,0,0,1,0,0,0,3,1,4,20.0
Kevin Schade,7,de GER,LW,23-060,83,0,0,0,0,0,0,2,0,0,0,0,0,5,5,4,55.6
Yehor Yarmoliuk,18,ua UKR,"LW,CM",20-331,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
Bryan Mbeumo,19,cm CMR,"RW,FW",25-172,90,0,0,0,1,0,0,6,0,0,0,0,0,5,1,1,50.0
Mikkel Damsgaard,24,dk DEN,AM,24-207,89,0,0,0,0,0,0,6,0,0,0,0,0,3,0,1,0.0
Ben Mee,16,eng ENG,CB,35-127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Vitaly Janelt,27,de GER,"DM,CM",26-261,90,1,0,0,3,1,0,1,0,2,0,0,0,2,0,0,
Christian Nørgaard,6,dk DEN,DM,30-322,53,0,0,0,0,1,0,0,0,2,0,0,0,9,3,1,75.0
Mathias Jensen,8,dk DEN,"DM,CM",29-025,37,0,0,0,0,0,0,0,2,0,0,0,0,3,2,2,50.0
Keane Lewis-Potter,23,eng ENG,LB,23-339,90,1,0,0,0,0,0,1,0,1,0,0,0,5,0,1,0.0
Sepp van den Berg,4,nl NED,CB,23-037,90,0,0,0,2,1,0,0,0,1,0,0,0,4,3,2,60.0
Nathan Collins,22,ie IRL,CB,23-271,90,0,0,0,1,3,0,1,0,1,1,0,0,5,1,1,50.0
Mads Roerslev,30,dk DEN,RB,25-216,90,0,0,0,1,2,0,1,0,0,0,0,0,4,2,1,66.7
Mark Flekken,1,nl NED,GK,31-227,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
