Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Rasmus Højlund,9,dk DEN,FW,21-273,83,0,0,0,2,5,1,1,0,0,1,0,0,4,1,2,33.3
Joshua Zirkzee,11,nl NED,FW,23-165,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0
Marcus Rashford,10,eng ENG,"RW,LW",27-003,72,1,0,0,1,0,1,2,0,0,0,0,0,1,0,2,0.0
Amad Diallo,16,ci CIV,RW,22-115,18,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0.0
Alejandro Garnacho,17,ar ARG,"LW,RW",20-125,90,0,0,0,1,0,2,2,0,0,0,0,0,2,0,3,0.0
Bruno Fernandes,8,pt POR,AM,30-056,90,0,0,0,1,4,0,7,1,3,0,0,0,6,1,2,33.3
Manuel Ugarte Ribeiro,25,uy URU,DM,23-206,83,1,0,0,6,1,0,0,1,1,0,0,0,4,0,1,0.0
Victor Lindelöf,2,se SWE,DM,30-109,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,100.0
Casemiro,18,br BRA,DM,32-254,90,1,0,0,2,0,0,1,2,2,0,0,0,6,1,2,33.3
Noussair Mazraoui,3,ma MAR,LB,26-355,90,0,0,0,1,2,0,0,2,4,0,0,0,4,0,0,
Lisandro Martínez,6,ar ARG,CB,26-290,90,1,0,0,3,0,0,0,2,0,0,0,0,4,0,1,0.0
Matthijs de Ligt,4,nl NED,CB,25-083,90,0,0,0,1,0,0,0,1,0,0,0,0,2,1,2,33.3
Diogo Dalot,20,pt POR,RB,25-230,90,1,0,0,1,0,0,0,1,2,0,0,0,4,1,0,100.0
André Onana,24,cm CMR,GK,28-215,90,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0
