Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Liam Delap,19,eng ENG,FW,21-359,90,25,25,0,0,1,0,1,0,0,0,0,0,20,0,1
Nathan Broadhead,33,wls WAL,LW,26-302,62,29,29,0,0,0,0,1,0,0,0,0,0,21,0,3
Jaden Philogene Bidace,29,eng ENG,"LW,RW",22-359,28,17,16,1,0,0,0,3,1,0,0,0,0,11,0,1
Omari Hutchinson,20,eng ENG,"RW,AM",21-094,90,37,35,2,0,0,0,3,1,0,0,0,0,32,0,0
Julio Enciso,9,py PAR,"AM,LW",21-009,88,54,50,4,1,0,0,2,0,1,1,0,0,41,0,3
George Hirst,27,sct SCO,LW,25-352,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jens Cajuste,12,se SWE,DM,25-175,76,40,37,3,1,0,0,0,2,0,0,0,0,38,0,1
Jack Taylor,14,ie IRL,DM,26-223,14,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0
Sam Morsy,5,eg EGY,DM,33-144,90,60,57,3,3,0,0,0,0,0,0,0,0,52,0,0
Leif Davis,3,eng ENG,LB,25-020,87,49,42,7,2,0,0,3,5,0,0,0,0,35,0,0
Jack Clarke,47,eng ENG,LB,24-070,3,8,7,1,0,0,0,0,1,0,0,0,0,7,0,1
Jacob Greaves,24,eng ENG,CB,24-142,90,73,67,6,2,0,0,0,1,0,0,0,0,67,0,0
Dara O'Shea,26,ie IRL,CB,25-334,90,69,62,7,5,0,0,0,2,0,0,0,0,56,0,1
Axel Tuanzebe,40,cd COD,RB,27-079,90,68,55,13,1,0,0,1,12,0,0,0,0,64,0,0
Arijanet Muric,1,xk KVX,GK,26-086,90,38,37,1,1,0,0,0,0,0,0,0,0,29,0,0
