Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Liam Delap,19,eng ENG,FW,21-359,90,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Nathan Broadhead,33,wls WAL,LW,26-302,62,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Jaden Philogene Bidace,29,eng ENG,"LW,RW",22-359,28,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
Omari Hutchinson,20,eng ENG,"RW,AM",21-094,90,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,3,0
Julio Enciso,9,py PAR,"AM,LW",21-009,88,2,1,0,0,2,1,1,100.0,0,0,0,0,1,3,0,0
George Hirst,27,sct SCO,LW,25-352,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jens Cajuste,12,se SWE,DM,25-175,76,4,2,1,3,0,2,2,100.0,0,1,0,1,1,5,2,0
Jack Taylor,14,ie IRL,DM,26-223,14,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0
Sam Morsy,5,eg EGY,DM,33-144,90,2,1,0,2,0,0,4,0.0,4,0,0,0,0,2,0,0
Leif Davis,3,eng ENG,LB,25-020,87,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,1,0
Jack Clarke,47,eng ENG,LB,24-070,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jacob Greaves,24,eng ENG,CB,24-142,90,3,2,0,3,0,2,2,100.0,0,1,0,1,0,3,1,0
Dara O'Shea,26,ie IRL,CB,25-334,90,1,0,1,0,0,0,0,,0,2,2,0,1,2,8,0
Axel Tuanzebe,40,cd COD,RB,27-079,90,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,3,0
Arijanet Muric,1,xk KVX,GK,26-086,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
