Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Erling Haaland,9,no NOR,FW,24-161,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Sávio,26,br BRA,LM,20-263,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,0
Bernardo Silva,20,pt POR,CM,30-141,90,2,2,1,1,0,2,2,100.0,0,0,0,0,2,4,1,0
Kevin De Bruyne,17,be BEL,CM,33-184,90,3,1,1,1,1,1,2,50.0,1,0,0,0,0,3,1,0
Phil Foden,47,eng ENG,RM,24-215,65,0,0,0,0,0,0,3,0.0,3,1,0,1,0,0,0,0
James Mcatee,87,eng ENG,RM,22-072,25,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Mateo Kovačić,8,hr CRO,DM,30-237,90,3,2,1,2,0,1,3,33.3,2,1,0,1,2,5,1,0
Joško Gvardiol,24,hr CRO,"LB,CB",22-341,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,1
Nathan Aké,6,nl NED,CB,29-315,69,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Kyle Walker,2,eng ENG,RB,34-215,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Manuel Akanji,25,ch SUI,CB,29-163,90,1,0,1,0,0,1,1,100.0,0,1,1,0,0,1,5,0
Rico Lewis,82,eng ENG,"RB,LB",20-038,90,1,1,1,0,0,1,2,50.0,1,1,1,0,0,1,1,0
Stefan Ortega,18,de GER,GK,32-053,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
