Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Dominic Solanke,19,eng ENG,FW,27-035,80,0,0,0,2,0,0,0,0,1,0,0,0,2,1,1,50.0
Richarlison,9,br BRA,FW,27-162,10,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
Son Heung-min,7,kr KOR,LW,32-103,70,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,
Timo Werner,16,de GER,LW,28-227,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Brennan Johnson,22,wls WAL,RW,23-149,90,0,0,0,1,2,1,0,0,0,0,0,0,3,2,0,100.0
James Maddison,10,eng ENG,LM,27-331,45,0,0,0,1,1,0,7,1,0,0,0,0,1,0,0,
Pape Matar Sarr,29,sn SEN,LM,22-035,45,0,0,0,1,2,0,0,0,2,0,0,0,2,0,1,0.0
Yves Bissouma,8,ml MLI,CM,28-050,80,0,0,0,0,2,0,0,0,4,0,0,0,3,0,0,
Rodrigo Bentancur,30,uy URU,CM,27-116,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dejan Kulusevski,21,se SWE,RM,24-177,90,0,0,0,2,3,0,2,0,3,0,0,0,8,0,0,
Destiny Udogie,13,it ITA,LB,21-326,87,0,0,0,1,2,0,3,1,1,0,0,0,4,1,1,50.0
Archie Gray,14,eng ENG,LB,18-221,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Micky van de Ven,37,nl NED,CB,23-183,90,1,0,0,1,1,0,0,1,2,0,0,0,8,0,3,0.0
Cristian Romero,17,ar ARG,CB,26-175,90,0,0,0,0,0,0,1,0,2,0,0,0,3,4,1,80.0
Pedro Porro,23,es ESP,RB,25-036,90,0,0,0,1,1,0,12,2,1,0,0,0,8,1,0,100.0
Guglielmo Vicario,1,it ITA,GK,28-012,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
