Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Thiago,9,br BRA,FW,23-164,72,0,0,0,1,1,1,0,1,2,0,0,0,5,3,1,75.0
Kevin Schade,7,de GER,FW,23-010,18,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,75.0
Fabio Carvalho,14,pt POR,AM,22-099,72,0,0,0,1,2,0,1,0,2,0,0,0,5,0,0,
Mikkel Damsgaard,24,dk DEN,AM,24-157,18,0,0,0,2,0,0,1,0,0,0,0,0,4,0,0,
Yoane Wissa,11,cd COD,AM,28-095,86,0,0,0,0,1,0,3,0,0,0,0,0,5,0,0,
Ben Mee,16,eng ENG,AM,35-077,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Christian Nørgaard,6,dk DEN,CM,30-272,90,0,0,0,2,1,0,0,1,2,0,0,0,11,0,0,
Yehor Yarmoliuk,18,ua UKR,CM,20-281,89,0,0,0,0,1,0,2,1,4,0,0,0,7,0,0,
Edmond-Paris Maghoma,32,eng ENG,CM,23-213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Keane Lewis-Potter,23,eng ENG,WB,23-289,90,1,0,0,2,0,0,2,0,1,0,0,0,1,0,1,0.0
Bryan Mbeumo,19,cm CMR,WB,25-122,90,0,0,0,0,0,2,4,1,0,0,0,0,4,1,3,25.0
Ethan Pinnock,5,jm JAM,CB,31-192,90,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,
Nathan Collins,22,ie IRL,CB,23-221,90,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,33.3
Sepp van den Berg,4,nl NED,CB,22-353,90,1,0,0,1,0,0,0,0,1,0,0,0,4,2,1,66.7
Mark Flekken,1,nl NED,GK,31-177,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
