Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Thiago,9,br BRA,FW,23-164,72,30,4,8,14,9,1,30,1,0,0.0,1,100.0,15,23,8,0,1,0,4,0,15,1
Kevin Schade,7,de GER,FW,23-010,18,10,0,0,2,8,3,10,2,1,50.0,1,50.0,5,24,16,2,0,2,0,0,8,2
Fabio Carvalho,14,pt POR,AM,22-099,72,28,0,6,14,8,1,28,1,0,0.0,1,100.0,21,108,75,2,1,0,0,1,21,3
Mikkel Damsgaard,24,dk DEN,AM,24-157,18,13,0,1,3,9,0,13,1,1,100.0,0,0.0,8,28,18,0,0,0,1,0,9,2
Yoane Wissa,11,cd COD,AM,28-095,86,38,0,5,21,15,10,38,2,1,50.0,1,50.0,28,186,134,7,3,6,4,0,26,7
Ben Mee,16,eng ENG,AM,35-077,4,6,0,1,4,1,0,6,0,0,,0,,0,0,0,0,0,0,0,0,2,0
Christian Nørgaard,6,dk DEN,CM,30-272,90,66,4,15,42,9,1,66,0,0,,0,,34,125,59,0,2,1,1,0,41,1
Yehor Yarmoliuk,18,ua UKR,CM,20-281,89,59,9,18,29,12,1,59,3,2,66.7,1,33.3,30,126,50,0,1,0,1,1,35,4
Edmond-Paris Maghoma,32,eng ENG,CM,23-213,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Keane Lewis-Potter,23,eng ENG,WB,23-289,90,41,1,11,12,18,1,41,3,2,66.7,1,33.3,19,105,79,4,3,0,1,1,26,4
Bryan Mbeumo,19,cm CMR,WB,25-122,90,59,2,7,14,38,3,59,3,2,66.7,1,33.3,39,274,138,4,3,3,4,0,43,18
Ethan Pinnock,5,jm JAM,CB,31-192,90,54,13,35,14,5,0,54,0,0,,0,,27,139,58,0,0,0,0,0,28,0
Nathan Collins,22,ie IRL,CB,23-221,90,53,8,28,22,4,2,53,0,0,,0,,27,131,57,0,0,0,0,1,30,0
Sepp van den Berg,4,nl NED,CB,22-353,90,40,5,16,17,7,2,40,0,0,,0,,15,29,3,0,0,0,0,1,21,2
Mark Flekken,1,nl NED,GK,31-177,90,45,34,41,4,0,0,45,0,0,,0,,25,142,97,0,0,0,0,0,24,0
