Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Dominic Solanke,19,eng ENG,FW,27-022,90,17,13,4,0,1,0,1,0,0,0,0,0,14,0,1
Timo Werner,16,de GER,LW,28-214,78,28,28,0,0,0,1,3,0,0,0,0,0,18,0,1
Pape Matar Sarr,29,sn SEN,RM,22-022,12,8,8,0,0,0,0,1,0,0,0,0,0,4,0,0
Brennan Johnson,22,wls WAL,RW,23-136,90,22,20,1,0,0,0,0,1,0,0,0,0,17,1,0
James Maddison,10,eng ENG,LM,27-318,84,37,31,5,2,0,0,3,0,3,1,0,0,29,1,0
Mikey Moore,47,eng ENG,LW,17-056,6,4,3,1,0,0,0,2,0,1,1,0,0,2,0,0
Rodrigo Bentancur,30,uy URU,CM,27-103,78,46,45,1,1,0,0,0,0,0,0,0,0,39,0,2
Yves Bissouma,8,ml MLI,CM,28-037,12,10,10,0,0,0,0,0,0,0,0,0,0,8,0,0
Dejan Kulusevski,21,se SWE,"RM,LM,LW",24-164,90,32,30,2,0,1,0,4,0,2,0,0,0,20,0,3
Destiny Udogie,13,it ITA,LB,21-313,90,54,45,9,1,0,0,0,8,0,0,0,0,48,0,4
Micky van de Ven,37,nl NED,CB,23-170,90,97,91,6,1,0,0,0,2,0,0,0,0,93,0,1
Cristian Romero,17,ar ARG,CB,26-162,90,98,89,9,9,0,0,0,0,0,0,0,0,94,0,0
Pedro Porro,23,es ESP,RB,25-023,90,58,50,8,1,0,0,5,6,1,0,1,0,41,0,2
Guglielmo Vicario,1,it ITA,GK,27-365,90,60,56,4,1,0,0,0,0,0,0,0,0,58,0,0
