Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Dominic Solanke,19,eng ENG,FW,27-022,90,18,0,0,14,4,1,18,1,1,100.0,0,0.0,12,71,33,2,1,0,0,0,13,3
Timo Werner,16,de GER,LW,28-214,78,37,1,2,7,28,7,37,4,3,75.0,1,25.0,28,258,181,8,4,4,2,0,29,15
Pape Matar Sarr,29,sn SEN,RM,22-022,12,8,0,0,7,1,0,8,0,0,,0,,4,37,15,1,0,0,0,0,7,1
Brennan Johnson,22,wls WAL,RW,23-136,90,33,1,4,18,12,4,33,1,1,100.0,0,0.0,21,78,37,1,0,1,1,1,21,5
James Maddison,10,eng ENG,LM,27-318,84,46,1,6,20,20,5,46,2,1,50.0,1,50.0,29,114,38,1,1,0,2,0,32,3
Mikey Moore,47,eng ENG,LW,17-056,6,6,0,1,2,3,1,6,1,1,100.0,0,0.0,4,44,34,2,0,1,1,0,5,4
Rodrigo Bentancur,30,uy URU,CM,27-103,78,55,6,23,30,3,0,55,1,0,0.0,1,100.0,38,128,52,0,0,0,0,0,39,0
Yves Bissouma,8,ml MLI,CM,28-037,12,11,1,4,8,0,0,11,0,0,,0,,8,49,29,0,0,0,1,0,9,0
Dejan Kulusevski,21,se SWE,"RM,LM,LW",24-164,90,51,1,7,19,26,7,51,7,2,28.6,4,57.1,36,302,209,7,4,2,4,2,36,9
Destiny Udogie,13,it ITA,LB,21-313,90,67,3,19,28,20,4,67,3,2,66.7,1,33.3,36,192,103,2,0,0,3,0,41,8
Micky van de Ven,37,nl NED,CB,23-170,90,102,11,65,36,1,0,102,3,3,100.0,0,0.0,72,340,122,0,0,0,0,0,82,0
Cristian Romero,17,ar ARG,CB,26-162,90,108,16,64,41,3,2,108,0,0,,0,,78,362,211,1,0,0,0,0,81,0
Pedro Porro,23,es ESP,RB,25-023,90,72,6,23,31,18,0,72,1,0,0.0,1,100.0,39,137,44,0,0,0,1,0,36,3
Guglielmo Vicario,1,it ITA,GK,27-365,90,62,35,60,2,0,0,62,0,0,,0,,47,199,120,0,0,0,0,0,49,0
