Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jarrod Bowen,20,eng ENG,"FW,RW",27-276,90,25,17,8,0,0,0,8,0,6,2,4,0,18,0,0
Crysencio Summerville,7,nl NED,LW,22-327,53,15,15,0,0,0,0,1,0,0,0,0,0,13,0,0
Michail Antonio,9,jm JAM,FW,34-177,37,9,9,0,0,0,0,2,0,0,0,0,0,6,0,3
Mohammed Kudus,14,gh GHA,"RW,LW",24-050,90,25,24,1,0,0,0,3,1,0,0,0,0,18,0,0
Emerson Palmieri,33,it ITA,"LM,LB",30-049,72,29,22,7,4,0,0,3,3,0,0,0,0,24,0,0
Aaron Cresswell,3,eng ENG,LB,34-281,18,20,19,1,1,0,0,2,0,0,0,0,0,16,0,1
Lucas Paquetá,10,br BRA,"CM,LM",27-025,72,47,44,2,0,0,1,4,0,0,0,0,0,32,1,1
Andy Irving,39,sct SCO,LM,24-131,18,21,21,0,0,0,0,0,0,0,0,0,0,21,0,0
Guido Rodríguez,24,ar ARG,CM,30-162,37,25,24,1,1,0,0,0,0,0,0,0,0,21,0,0
Tomáš Souček,28,cz CZE,CM,29-207,53,38,37,1,0,0,1,0,1,0,0,0,0,36,0,1
Aaron Wan-Bissaka,29,eng ENG,"RM,RB",26-300,90,55,51,4,0,2,0,5,4,0,0,0,0,46,0,0
Max Kilman,26,eng ENG,CB,27-121,90,71,71,0,0,0,2,0,0,0,0,0,0,66,0,0
Edson Álvarez,19,mx MEX,CB,26-333,53,45,45,0,0,0,0,0,0,0,0,0,0,42,0,0
Carlos Soler,4,es ESP,RM,27-263,37,21,19,2,2,0,0,1,0,0,0,0,0,17,0,1
Konstantinos Mavropanos,15,gr GRE,CB,26-285,90,63,62,0,0,0,1,0,0,0,0,0,0,56,1,0
Alphonse Areola,23,fr FRA,GK,31-207,90,33,28,5,1,0,0,0,0,0,0,0,0,31,0,0
