Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jarrod Bowen,20,eng ENG,"FW,RW",27-276,90,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0
Crysencio Summerville,7,nl NED,LW,22-327,53,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0
Michail Antonio,9,jm JAM,FW,34-177,37,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Mohammed Kudus,14,gh GHA,"RW,LW",24-050,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Emerson Palmieri,33,it ITA,"LM,LB",30-049,72,1,0,1,0,0,1,2,50.0,1,2,0,2,1,2,0,0
Aaron Cresswell,3,eng ENG,LB,34-281,18,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Lucas Paquetá,10,br BRA,"CM,LM",27-025,72,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Andy Irving,39,sct SCO,LM,24-131,18,2,1,0,1,1,0,3,0.0,3,0,0,0,0,2,0,0
Guido Rodríguez,24,ar ARG,CM,30-162,37,2,0,1,1,0,1,1,100.0,0,0,0,0,0,2,0,0
Tomáš Souček,28,cz CZE,CM,29-207,53,1,0,1,0,0,1,1,100.0,0,0,0,0,2,3,2,0
Aaron Wan-Bissaka,29,eng ENG,"RM,RB",26-300,90,3,1,0,1,2,0,0,,0,3,2,1,0,3,0,0
Max Kilman,26,eng ENG,CB,27-121,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0
Edson Álvarez,19,mx MEX,CB,26-333,53,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0
Carlos Soler,4,es ESP,RM,27-263,37,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Konstantinos Mavropanos,15,gr GRE,CB,26-285,90,4,2,2,2,0,1,1,100.0,0,2,1,1,3,7,3,0
Alphonse Areola,23,fr FRA,GK,31-207,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
