Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Raúl Jiménez,7,mx MEX,FW,33-293,90,26,24,2,0,0,1,2,2,0,0,0,0,16,0,1
Alex Iwobi,17,ng NGA,LW,28-295,79,30,30,0,0,0,0,2,0,0,0,0,0,21,0,1
Rodrigo Muniz,9,br BRA,FW,23-294,11,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Adama Traoré,11,es ESP,"RW,RM",29-028,90,28,28,0,0,0,0,5,0,0,0,0,0,18,0,3
Emile Smith Rowe,32,eng ENG,AM,24-209,57,19,19,0,0,0,0,0,0,0,0,0,0,15,0,0
Andreas Pereira,18,br BRA,"AM,CM",29-052,33,19,15,4,2,0,0,3,0,1,0,1,0,16,0,1
Sander Berge,16,no NOR,DM,27-008,57,24,24,0,0,0,0,1,0,0,0,0,0,22,0,0
Tom Cairney,10,sct SCO,DM,34-033,22,14,14,0,0,0,0,0,0,0,0,0,0,13,0,0
Willian,22,br BRA,LM,36-197,11,13,12,1,0,0,0,0,1,0,0,0,0,11,0,0
Saša Lukić,20,rs SRB,"DM,CM",28-193,90,44,35,9,1,0,0,8,0,6,0,6,0,33,0,2
Antonee Robinson,33,us USA,LB,27-198,90,72,62,10,1,0,1,4,9,0,0,0,0,57,0,3
Calvin Bassey,3,ng NGA,CB,25-053,90,99,96,3,1,0,1,0,0,0,0,0,0,86,0,1
Joachim Andersen,5,dk DEN,CB,28-267,90,108,105,3,3,0,3,0,0,0,0,0,0,87,0,1
Timothy Castagne,21,be BEL,RB,29-079,79,47,44,3,0,0,0,2,3,0,0,0,0,37,0,2
Issa Diop,31,fr FRA,RB,28-044,11,9,7,2,0,0,0,0,2,0,0,0,0,8,0,0
Bernd Leno,1,de GER,GK,32-355,90,34,28,6,2,0,0,0,0,0,0,0,0,29,0,0
