Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Dominic Calvert-Lewin,9,eng ENG,FW,27-273,65,0,0,0,1,1,1,0,0,0,0,0,0,3,1,4,20.0
Armando Broja,22,al ALB,FW,23-095,25,1,0,0,1,0,1,0,0,0,0,0,0,0,3,2,60.0
Iliman Ndiaye,10,sn SEN,LW,24-283,90,0,0,0,0,0,0,2,1,3,0,0,0,9,0,0,
Jack Harrison,11,eng ENG,RW,28-024,65,0,0,0,0,0,0,2,1,2,0,0,0,1,1,0,100.0
Jesper Lindstrøm,29,dk DEN,RW,24-289,25,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,
Abdoulaye Doucouré,16,ml MLI,LM,31-348,90,0,0,0,1,0,0,0,1,1,0,0,0,6,0,0,
Idrissa Gana Gueye,27,sn SEN,CM,35-079,90,0,0,0,1,2,0,0,0,2,0,0,0,11,0,1,0.0
Orel Mangala,8,be BEL,RM,26-271,90,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0
Vitaliy Mykolenko,19,ua UKR,LB,25-199,90,0,0,0,2,1,0,0,2,4,0,0,0,2,0,3,0.0
Jarrad Branthwaite,32,eng ENG,CB,22-170,90,0,0,0,0,1,0,0,1,0,0,0,0,2,1,1,50.0
James Tarkowski,6,eng ENG,CB,32-025,90,0,0,0,1,0,1,0,0,1,0,0,0,1,3,1,75.0
Ashley Young,18,eng ENG,RB,39-158,90,1,0,0,2,0,0,2,1,4,0,0,0,4,0,0,
Jordan Pickford,1,eng ENG,GK,30-282,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
