Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Dominic Calvert-Lewin,9,eng ENG,FW,27-273,65,11,11,0,0,0,0,0,0,0,0,0,0,7,0,0
Armando Broja,22,al ALB,FW,23-095,25,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Iliman Ndiaye,10,sn SEN,LW,24-283,90,22,20,2,1,0,1,2,0,1,1,0,0,17,0,0
Jack Harrison,11,eng ENG,RW,28-024,65,11,11,0,0,0,0,2,0,0,0,0,0,5,0,0
Jesper Lindstrøm,29,dk DEN,RW,24-289,25,4,2,1,0,0,0,1,0,1,0,0,1,1,1,0
Abdoulaye Doucouré,16,ml MLI,LM,31-348,90,19,19,0,0,0,0,0,0,0,0,0,0,14,0,1
Idrissa Gana Gueye,27,sn SEN,CM,35-079,90,32,31,1,0,0,0,0,0,0,0,0,0,30,0,0
Orel Mangala,8,be BEL,RM,26-271,90,16,16,0,0,0,0,1,0,0,0,0,0,13,0,0
Vitaliy Mykolenko,19,ua UKR,LB,25-199,90,20,13,7,0,0,0,0,7,0,0,0,0,12,0,1
Jarrad Branthwaite,32,eng ENG,CB,22-170,90,23,22,1,1,0,0,0,0,0,0,0,0,20,0,0
James Tarkowski,6,eng ENG,CB,32-025,90,17,16,1,1,0,0,0,0,0,0,0,0,12,0,0
Ashley Young,18,eng ENG,RB,39-158,90,25,15,10,0,0,0,2,10,0,0,0,0,13,0,0
Jordan Pickford,1,eng ENG,GK,30-282,90,36,21,13,7,0,0,0,0,0,0,0,0,16,2,0
