Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Rodrigo Muniz,9,br BRA,FW,23-104,77,17,1,2,9,6,4,17,1,1,100.0,0,0.0,11,46,10,0,0,0,3,3,14,3
Raúl Jiménez,7,mx MEX,FW,33-103,13,5,0,0,2,3,0,5,0,0,,0,,2,11,10,1,1,0,1,0,3,1
Alex Iwobi,17,ng NGA,LW,28-105,90,42,2,5,22,15,4,42,5,1,20.0,4,80.0,31,165,74,1,3,0,2,2,29,6
Adama Traoré,11,es ESP,RW,28-204,77,36,0,6,13,20,4,36,9,4,44.4,5,55.6,25,286,176,5,5,4,3,0,25,4
Harry Wilson,8,wls WAL,RW,27-147,13,7,0,0,4,3,2,7,0,0,,0,,6,16,9,1,0,1,2,0,6,2
Emile Smith Rowe,32,eng ENG,AM,24-019,63,35,2,11,18,7,0,35,0,0,,0,,23,122,54,0,1,0,1,0,25,2
Tom Cairney,10,sct SCO,"DM,AM",33-209,27,18,0,3,8,7,2,18,3,2,66.7,1,33.3,14,114,51,2,1,1,0,0,16,1
Saša Lukić,20,rs SRB,DM,28-003,89,53,4,20,30,4,0,53,0,0,,0,,30,138,66,1,0,0,0,0,27,0
Jay Stansfield,28,eng ENG,"AM,DM",21-266,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Andreas Pereira,18,br BRA,"DM,AM",28-228,89,59,0,8,24,29,1,59,2,0,0.0,1,50.0,28,129,79,1,2,0,1,0,28,5
Harrison Reed,6,eng ENG,DM,29-202,1,3,0,0,3,0,0,3,0,0,,0,,1,0,0,0,0,0,1,1,1,1
Antonee Robinson,33,us USA,LB,27-008,90,59,8,28,24,11,1,59,2,0,0.0,1,50.0,31,114,76,2,3,1,2,1,27,1
Calvin Bassey,3,ng NGA,CB,24-229,90,72,11,48,22,3,2,72,0,0,,0,,51,261,167,1,0,0,1,1,51,0
Issa Diop,31,fr FRA,CB,27-220,90,45,8,28,17,0,0,45,0,0,,0,,26,123,61,0,0,0,0,0,26,0
Kenny Tete,2,nl NED,RB,28-312,90,44,4,19,16,9,1,44,0,0,,0,,22,123,60,2,3,0,0,1,20,2
Bernd Leno,1,de GER,GK,32-165,90,45,35,45,0,0,0,45,0,0,,0,,28,98,34,0,0,0,0,0,24,0
