Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Rodrigo Muniz,9,br BRA,FW,23-104,77,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
Raúl Jiménez,7,mx MEX,FW,33-103,13,4,4,0,0,0,0,0,0,0,0,0,0,2,0,1
Alex Iwobi,17,ng NGA,LW,28-105,90,29,28,0,0,1,0,3,0,0,0,0,0,19,1,2
Adama Traoré,11,es ESP,RW,28-204,77,21,21,0,0,0,0,1,0,0,0,0,0,14,0,0
Harry Wilson,8,wls WAL,RW,27-147,13,6,5,1,1,1,0,0,0,0,0,0,0,5,0,0
Emile Smith Rowe,32,eng ENG,AM,24-019,63,27,27,0,0,0,0,1,0,0,0,0,0,20,0,1
Tom Cairney,10,sct SCO,"DM,AM",33-209,27,17,17,0,0,0,0,1,0,0,0,0,0,15,0,1
Saša Lukić,20,rs SRB,DM,28-003,89,45,43,2,2,0,0,0,0,0,0,0,0,40,0,1
Jay Stansfield,28,eng ENG,"AM,DM",21-266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andreas Pereira,18,br BRA,"DM,AM",28-228,89,55,39,16,5,0,0,12,1,8,6,2,0,37,0,0
Harrison Reed,6,eng ENG,DM,29-202,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Antonee Robinson,33,us USA,LB,27-008,90,42,33,9,1,0,0,1,8,0,0,0,0,32,0,1
Calvin Bassey,3,ng NGA,CB,24-229,90,62,58,4,0,0,0,0,0,0,0,0,0,57,0,1
Issa Diop,31,fr FRA,CB,27-220,90,35,31,4,4,0,0,0,0,0,0,0,0,28,0,1
Kenny Tete,2,nl NED,RB,28-312,90,32,26,6,0,0,0,2,6,0,0,0,0,24,0,1
Bernd Leno,1,de GER,GK,32-165,90,42,33,9,3,0,0,0,0,0,0,0,0,30,0,0
