Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Nicolas Jackson,15,sn SEN,FW,23-287,81,21,0,1,8,12,6,21,2,0,0.0,2,100.0,12,57,23,0,1,1,3,0,16,2
Reece James,24,eng ENG,RB,25-116,9,8,0,0,6,2,0,8,0,0,,0,,0,0,0,0,0,0,0,0,2,1
Jadon Sancho,19,eng ENG,LW,25-009,67,35,0,4,2,29,7,35,4,0,0.0,1,25.0,26,159,71,3,1,4,1,3,27,9
Noni Madueke,11,eng ENG,"RW,RM",23-024,23,5,1,1,1,3,0,5,2,1,50.0,0,0.0,4,32,24,1,0,0,0,0,3,1
Pedro Neto,7,pt POR,"RW,FW,LW",25-025,90,48,1,1,13,35,3,48,4,1,25.0,2,50.0,33,206,86,2,2,0,2,2,40,15
Cole Palmer,20,eng ENG,AM,22-332,89,44,3,7,12,26,5,44,4,1,25.0,1,25.0,28,209,122,4,4,0,3,1,28,4
Tosin Adarabioyo,4,eng ENG,CB,27-191,1,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Enzo Fernández,8,ar ARG,DM,24-076,89,56,0,7,27,24,4,56,3,1,33.3,2,66.7,27,154,93,4,2,1,0,1,42,3
Kiernan Dewsbury-Hall,22,eng ENG,CM,26-209,1,5,0,3,2,0,0,5,0,0,,0,,1,1,0,0,0,0,0,0,0,0
Moisés Caicedo,25,ec ECU,"DM,CM",23-152,90,46,2,11,23,14,0,46,1,1,100.0,0,0.0,23,118,59,1,0,0,0,0,32,0
Marc Cucurella,3,es ESP,LB,26-255,90,68,3,23,26,19,2,68,0,0,,0,,27,63,19,0,0,0,0,0,40,1
Levi Colwill,6,eng ENG,CB,22-036,90,77,15,42,34,1,1,77,0,0,,0,,29,94,12,0,0,0,1,0,49,0
Trevoh Chalobah,23,eng ENG,CB,25-272,90,66,9,29,31,6,2,66,1,0,0.0,0,0.0,39,138,34,0,0,0,1,0,50,0
Malo Gusto,27,fr FRA,"RB,LM,LW",21-319,90,69,6,19,32,20,2,69,2,1,50.0,0,0.0,32,170,113,3,0,1,2,1,42,1
Robert Sánchez,1,es ESP,GK,27-136,90,37,27,37,0,0,0,37,0,0,,0,,19,113,59,0,0,0,0,0,24,0
