Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Nicolas Jackson,15,sn SEN,FW,23-287,81,11,10,1,0,0,0,0,1,0,0,0,0,8,0,1
Reece James,24,eng ENG,RB,25-116,9,7,3,4,1,0,0,0,3,0,0,0,0,5,0,0
Jadon Sancho,19,eng ENG,LW,25-009,67,27,27,0,0,0,0,1,0,0,0,0,0,23,0,0
Noni Madueke,11,eng ENG,"RW,RM",23-024,23,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Pedro Neto,7,pt POR,"RW,FW,LW",25-025,90,40,35,5,1,0,1,7,1,3,2,0,0,35,0,0
Cole Palmer,20,eng ENG,AM,22-332,89,29,27,1,0,0,1,5,0,0,0,0,0,22,1,2
Tosin Adarabioyo,4,eng ENG,CB,27-191,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Enzo Fernández,8,ar ARG,DM,24-076,89,51,44,6,5,0,0,5,0,1,1,0,0,42,1,1
Kiernan Dewsbury-Hall,22,eng ENG,CM,26-209,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
Moisés Caicedo,25,ec ECU,"DM,CM",23-152,90,41,41,0,0,0,1,0,0,0,0,0,0,37,0,0
Marc Cucurella,3,es ESP,LB,26-255,90,61,44,15,1,0,0,1,14,0,0,0,0,45,2,2
Levi Colwill,6,eng ENG,CB,22-036,90,67,58,9,6,0,0,0,0,0,0,0,0,60,0,0
Trevoh Chalobah,23,eng ENG,CB,25-272,90,54,53,1,1,0,1,0,0,0,0,0,0,50,0,0
Malo Gusto,27,fr FRA,"RB,LM,LW",21-319,90,58,54,4,2,0,0,3,2,0,0,0,0,49,0,0
Robert Sánchez,1,es ESP,GK,27-136,90,35,28,6,3,0,0,0,0,0,0,0,0,18,1,0
