Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Chris Wood,11,nz NZL,FW,32-363,61,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
Taiwo Awoniyi,9,ng NGA,FW,27-114,29,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
Jota Silva,20,pt POR,"LW,RW",25-125,71,16,16,0,0,0,0,1,0,0,0,0,0,11,0,2
Ramón Sosa,24,py PAR,RW,25-095,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Elanga,21,se SWE,"LW,RW",22-221,90,27,21,6,3,0,0,6,1,2,2,0,0,14,0,3
Morgan Gibbs-White,10,eng ENG,"AM,CM",24-312,62,33,32,0,0,0,0,2,0,0,0,0,0,25,1,1
Elliot Anderson,8,eng ENG,CM,22-028,28,15,14,1,1,0,0,0,0,0,0,0,0,14,0,0
Nicolás Domínguez,16,ar ARG,"CM,DM",26-159,90,46,43,3,0,0,0,0,1,0,0,0,0,43,0,1
Ryan Yates,22,eng ENG,DM,27-013,45,11,9,2,0,0,0,0,0,0,0,0,0,11,0,0
Morato,4,br BRA,CB,23-157,45,17,17,0,0,0,0,0,0,0,0,0,0,17,0,0
Álex Moreno,19,es ESP,"LM,LB",31-179,90,33,28,5,0,1,0,2,5,0,0,0,0,26,0,0
Murillo,5,br BRA,CB,22-153,90,37,36,1,1,0,0,0,0,0,0,0,0,29,0,0
Nikola Milenković,31,rs SRB,CB,27-053,90,14,13,1,1,0,0,0,0,0,0,0,0,12,0,0
Ola Aina,34,ng NGA,"RB,RM",28-057,62,25,20,5,0,0,0,2,5,0,0,0,0,18,0,0
Eric da Silva Moreira,17,de GER,RM,18-215,28,8,6,2,0,0,0,0,2,0,0,0,0,7,0,0
Matz Sels,26,be BEL,GK,32-282,90,28,15,12,2,0,0,0,0,0,0,0,0,14,1,0
