Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jean-Philippe Mateta,14,fr FRA,FW,27-057,90,20,0,1,9,10,3,20,0,0,,0,,5,8,2,0,0,0,1,0,10,4
Eberechi Eze,10,eng ENG,AM,26-056,90,64,0,7,27,31,6,64,7,2,28.6,5,71.4,41,189,102,6,3,4,2,2,49,10
Odsonne Édouard,22,fr FRA,AM,26-221,70,28,1,3,13,12,6,28,1,0,0.0,1,100.0,14,58,30,2,1,2,2,0,17,6
Ismaila Sarr,7,sn SEN,AM,26-181,20,15,0,0,7,8,2,15,1,0,0.0,1,100.0,10,53,11,0,0,0,1,1,11,2
Jefferson Lerma,8,co COL,CM,29-304,62,46,2,10,30,6,0,46,0,0,,0,,20,63,41,1,0,0,0,2,27,1
Daichi Kamada,18,jp JPN,CM,28-019,28,34,0,3,21,10,0,34,0,0,,0,,27,157,74,2,0,0,0,0,28,0
Adam Wharton,20,eng ENG,CM,20-083,90,79,1,16,45,18,0,79,2,0,0.0,2,100.0,36,126,67,0,1,0,0,2,56,1
Tyrick Mitchell,3,eng ENG,WB,24-358,90,68,2,15,23,30,2,68,0,0,,0,,34,252,91,2,4,0,2,0,39,15
Daniel Muñoz,12,co COL,WB,28-090,90,72,4,19,28,26,2,72,2,1,50.0,1,50.0,34,179,54,1,2,1,4,1,41,6
Chadi Riad,34,ma MAR,CB,21-068,90,90,5,41,49,1,0,90,0,0,,0,,58,318,232,2,0,0,1,0,69,0
Marc Guéhi,6,eng ENG,CB,24-042,90,98,13,60,38,0,0,98,0,0,,0,,56,227,131,0,0,0,2,1,63,0
Chris Richards,26,us USA,CB,24-149,81,53,4,26,22,5,1,53,1,0,0.0,1,100.0,32,128,38,0,0,0,0,0,41,1
Jeffrey Schlupp,15,gh GHA,CB,31-245,9,9,0,0,2,7,0,9,0,0,,0,,3,15,0,0,0,0,1,0,6,2
Dean Henderson,1,eng ENG,GK,27-165,90,33,32,33,0,0,0,33,0,0,,0,,16,73,51,0,0,0,0,0,16,0
