Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jean-Philippe Mateta,14,fr FRA,FW,27-057,90,15,15,0,0,1,0,0,0,0,0,0,0,12,0,1
Eberechi Eze,10,eng ENG,AM,26-056,90,44,35,8,3,0,0,5,0,2,2,0,0,36,1,1
Odsonne Édouard,22,fr FRA,AM,26-221,70,16,16,0,0,0,0,1,0,0,0,0,0,10,0,0
Ismaila Sarr,7,sn SEN,AM,26-181,20,11,11,0,0,0,0,2,0,0,0,0,0,10,0,0
Jefferson Lerma,8,co COL,CM,29-304,62,39,37,2,2,0,0,0,0,0,0,0,0,30,0,0
Daichi Kamada,18,jp JPN,CM,28-019,28,32,31,1,1,0,1,3,0,0,0,0,0,28,0,0
Adam Wharton,20,eng ENG,CM,20-083,90,70,65,5,4,1,0,1,0,1,0,0,0,57,0,0
Tyrick Mitchell,3,eng ENG,WB,24-358,90,59,54,5,0,0,0,7,5,0,0,0,0,43,0,0
Daniel Muñoz,12,co COL,WB,28-090,90,59,43,15,3,0,0,0,12,0,0,0,0,48,1,1
Chadi Riad,34,ma MAR,CB,21-068,90,82,82,0,0,0,1,0,0,0,0,0,0,70,0,2
Marc Guéhi,6,eng ENG,CB,24-042,90,85,81,4,4,0,0,0,0,0,0,0,0,71,0,0
Chris Richards,26,us USA,CB,24-149,81,46,45,0,0,0,1,0,0,0,0,0,0,38,1,1
Jeffrey Schlupp,15,gh GHA,CB,31-245,9,6,6,0,0,0,0,1,0,0,0,0,0,4,0,0
Dean Henderson,1,eng ENG,GK,27-165,90,32,20,12,2,0,0,0,0,0,0,0,0,21,0,0
