Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Dominic Solanke,19,eng ENG,FW,27-092,81,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0.0
Will Lankshear,42,eng ENG,FW,19-239,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Son Heung-min,7,kr KOR,LW,32-160,45,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0.0
Brennan Johnson,22,wls WAL,"LW,RW",23-206,45,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,
Dejan Kulusevski,21,se SWE,"RW,AM",24-234,90,0,0,0,2,3,0,1,0,1,0,0,0,7,0,0,
James Maddison,10,eng ENG,AM,28-022,76,1,0,0,2,3,0,4,0,0,0,0,0,2,0,1,0.0
Timo Werner,16,de GER,LW,28-284,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Lucas Bergvall,15,se SWE,DM,18-317,90,1,0,0,1,0,0,0,3,1,0,0,0,8,1,1,50.0
Pape Matar Sarr,29,sn SEN,DM,22-092,90,0,0,0,1,0,0,1,4,3,0,0,0,6,1,2,33.3
Destiny Udogie,13,it ITA,LB,22-017,27,0,0,0,2,1,0,0,1,0,0,0,0,2,0,0,
Pedro Porro,23,es ESP,RB,25-093,63,0,0,0,1,0,0,2,1,0,0,0,0,5,1,2,33.3
Archie Gray,14,eng ENG,"CB,LB",18-278,90,0,0,0,0,1,0,1,1,0,0,0,0,3,0,0,
Radu Drăgușin,6,ro ROU,CB,22-316,90,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1,0.0
Djed Spence,24,eng ENG,"LB,RB",24-128,76,0,0,0,1,0,0,0,1,3,0,0,0,1,1,0,100.0
Alfie Dorrington,48,eng ENG,CB,19-239,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
Fraser Forster,20,eng ENG,GK,36-273,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
