Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Dominic Solanke,19,eng ENG,FW,27-092,81,7,6,1,0,0,0,0,0,0,0,0,0,5,0,0
Will Lankshear,42,eng ENG,FW,19-239,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Son Heung-min,7,kr KOR,LW,32-160,45,20,18,2,0,1,0,4,0,2,2,0,0,16,0,0
Brennan Johnson,22,wls WAL,"LW,RW",23-206,45,15,15,0,0,0,0,1,0,0,0,0,0,11,0,1
Dejan Kulusevski,21,se SWE,"RW,AM",24-234,90,37,34,3,1,1,0,1,0,2,0,0,0,29,0,0
James Maddison,10,eng ENG,AM,28-022,76,52,49,3,2,0,1,4,0,1,1,0,0,41,0,0
Timo Werner,16,de GER,LW,28-284,14,8,8,0,0,0,0,1,0,0,0,0,0,6,0,0
Lucas Bergvall,15,se SWE,DM,18-317,90,49,47,2,1,0,0,0,1,0,0,0,0,48,0,1
Pape Matar Sarr,29,sn SEN,DM,22-092,90,76,75,1,0,0,1,1,1,0,0,0,0,73,0,0
Destiny Udogie,13,it ITA,LB,22-017,27,10,9,1,0,0,0,0,1,0,0,0,0,9,0,0
Pedro Porro,23,es ESP,RB,25-093,63,58,54,4,0,0,0,2,4,0,0,0,0,48,0,1
Archie Gray,14,eng ENG,"CB,LB",18-278,90,96,93,3,2,0,0,1,1,0,0,0,0,92,0,0
Radu Drăgușin,6,ro ROU,CB,22-316,90,83,81,2,2,0,1,0,0,0,0,0,0,76,0,1
Djed Spence,24,eng ENG,"LB,RB",24-128,76,67,64,3,0,1,0,0,3,0,0,0,0,64,0,1
Alfie Dorrington,48,eng ENG,CB,19-239,14,16,16,0,0,0,0,0,0,0,0,0,0,15,0,0
Fraser Forster,20,eng ENG,GK,36-273,90,37,28,9,2,0,0,0,0,0,0,0,0,33,0,0
