Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Evanilson,9,br BRA,FW,25-071,79,0,0,0,1,2,0,0,0,0,0,0,0,4,1,4,20.0
Enes Ünal,26,tr TUR,FW,27-220,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0.0
Dango Ouattara,11,bf BFA,LW,22-309,90,0,0,0,0,0,1,4,1,2,0,0,0,1,4,6,40.0
Antoine Semenyo,24,gh GHA,RW,24-344,67,0,0,0,0,3,0,1,0,0,0,0,0,2,4,0,100.0
David Brooks,7,wls WAL,RW,27-161,23,0,0,0,1,1,0,3,0,0,0,0,0,1,2,0,100.0
Justin Kluivert,19,nl NED,AM,25-225,79,0,0,0,0,0,0,1,2,0,0,0,0,2,1,2,33.3
Philip Billing,29,dk DEN,AM,28-188,11,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,100.0
Lewis Cook,4,eng ENG,"DM,RB",27-317,90,0,0,0,1,0,0,6,2,1,0,0,0,8,2,1,66.7
Ryan Christie,10,sct SCO,DM,29-298,90,0,0,0,1,2,0,8,1,3,0,0,0,7,1,1,50.0
Milos Kerkez,3,hu HUN,LB,21-039,90,0,0,0,0,2,0,4,0,0,0,0,0,5,0,1,0.0
Dean Huijsen,2,es ESP,CB,19-246,90,0,0,0,0,0,0,0,2,0,0,0,0,7,0,4,0.0
Illia Zabarnyi,27,ua UKR,CB,22-106,90,0,0,0,0,0,0,1,0,1,0,0,0,6,3,1,75.0
Adam Smith,15,eng ENG,RB,33-231,67,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,
Tyler Adams,12,us USA,DM,25-306,23,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,
Kepa Arrizabalaga,13,es ESP,GK,30-074,90,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,100.0
