Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Evanilson,9,br BRA,FW,25-071,79,13,13,0,0,0,0,0,0,0,0,0,0,11,0,0
Enes Ünal,26,tr TUR,FW,27-220,11,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0
Dango Ouattara,11,bf BFA,LW,22-309,90,37,34,3,0,0,0,4,2,1,0,0,0,25,0,1
Antoine Semenyo,24,gh GHA,RW,24-344,67,24,22,2,0,0,0,1,2,0,0,0,0,17,0,1
David Brooks,7,wls WAL,RW,27-161,23,13,11,2,0,0,0,3,1,1,1,0,0,7,0,0
Justin Kluivert,19,nl NED,AM,25-225,79,29,27,2,0,0,0,1,2,0,0,0,0,22,0,0
Philip Billing,29,dk DEN,AM,28-188,11,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
Lewis Cook,4,eng ENG,"DM,RB",27-317,90,58,45,13,4,0,0,6,4,4,4,0,0,40,0,0
Ryan Christie,10,sct SCO,DM,29-298,90,57,48,8,1,0,0,8,1,6,4,2,0,44,1,0
Milos Kerkez,3,hu HUN,LB,21-039,90,42,35,7,0,1,0,4,7,0,0,0,0,31,0,2
Dean Huijsen,2,es ESP,CB,19-246,90,65,62,3,1,1,0,0,0,0,0,0,0,49,0,0
Illia Zabarnyi,27,ua UKR,CB,22-106,90,54,52,2,2,0,0,1,0,0,0,0,0,41,0,0
Adam Smith,15,eng ENG,RB,33-231,67,29,27,2,1,0,0,2,1,0,0,0,0,21,0,0
Tyler Adams,12,us USA,DM,25-306,23,22,21,1,1,0,0,0,0,0,0,0,0,21,0,0
Kepa Arrizabalaga,13,es ESP,GK,30-074,90,39,35,4,1,0,0,0,0,0,0,0,0,28,0,0
