Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Evanilson,9,br BRA,FW,25-178,90,0,0,0,2,2,0,0,0,0,0,0,0,3,2,1,66.7
Antoine Semenyo,24,gh GHA,"LW,AM,RM",25-085,90,0,0,0,2,1,0,0,1,4,0,0,0,3,3,0,100.0
Dango Ouattara,11,bf BFA,"RW,LW,LM",23-050,90,0,0,0,2,2,0,5,1,0,0,0,0,3,3,1,75.0
Alex Scott,8,eng ENG,AM,21-224,57,0,0,0,1,1,0,0,1,2,0,0,0,4,0,0,
David Brooks,7,wls WAL,"RW,AM,CM",27-268,33,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,
Lewis Cook,4,eng ENG,"DM,RB",28-058,90,0,0,0,0,1,0,4,0,0,0,0,0,6,4,2,66.7
Ryan Christie,10,sct SCO,DM,30-039,57,0,0,0,1,1,0,7,0,0,0,0,0,10,1,0,100.0
Marcos Senesi,5,ar ARG,CB,27-327,33,0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,33.3
Milos Kerkez,3,hu HUN,LB,21-146,90,0,0,0,0,5,0,7,2,0,0,0,0,4,0,3,0.0
Dean Huijsen,2,es ESP,"CB,RB",19-353,90,1,0,0,1,1,0,2,2,1,0,0,0,5,3,1,75.0
Illia Zabarnyi,27,ua UKR,CB,22-213,86,0,0,0,2,0,0,1,0,1,0,0,0,4,1,4,20.0
Daniel Jebbison,21,ca CAN,FW,21-232,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Adam Smith,15,eng ENG,RB,33-338,45,0,0,0,1,0,0,5,1,1,0,0,0,3,1,1,50.0
Tyler Adams,12,us USA,"DM,CM",26-047,45,0,0,0,2,1,0,2,0,3,0,0,0,2,0,0,
Kepa Arrizabalaga,13,es ESP,GK,30-181,90,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
