Player,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
Kepa Arrizabalaga,es ESP,30-181,90,2,2,0,0.0,0.8,1,7,14.3,33,3,21.2,26.5,6,0.0,17.0,7,1,14.3,4,18.1
