Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Yoane Wissa,11,cd COD,FW,27-357,72,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,
Kevin Schade,7,de GER,FW,22-272,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bryan Mbeumo,19,cm CMR,FW,25-018,90,1,0,0,1,0,2,2,0,1,0,0,0,3,1,2,33.3
Keane Lewis-Potter,23,eng ENG,LM,23-185,65,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,100.0
Mikkel Damsgaard,24,dk DEN,RM,24-053,25,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,
Vitaly Janelt,27,de GER,CM,26-107,72,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,
Frank Onyeka,15,ng NGA,CM,26-237,18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
Christian Nørgaard,6,dk DEN,CM,30-168,90,1,0,0,3,2,0,0,1,1,0,0,0,8,0,1,0.0
Mathias Jensen,8,dk DEN,RM,28-237,65,1,0,0,1,1,0,5,0,0,0,0,0,2,0,0,
Fabio Carvalho,14,pt POR,LM,21-361,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Kristoffer Ajer,20,no NOR,LB,26-130,90,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,100.0
Ethan Pinnock,5,jm JAM,CB,31-088,90,0,0,0,0,0,0,0,2,1,0,0,0,5,1,3,25.0
Nathan Collins,22,ie IRL,CB,23-117,90,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,100.0
Mads Roerslev,30,dk DEN,RB,25-062,90,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,
Mark Flekken,1,nl NED,GK,31-073,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
