Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Yoane Wissa,11,cd COD,FW,27-357,72,18,2,3,13,3,0,18,1,0,0.0,0,0.0,14,189,106,2,1,0,0,1,13,1
Kevin Schade,7,de GER,FW,22-272,18,7,0,0,0,7,0,7,0,0,,0,,5,32,6,0,0,0,3,0,5,3
Bryan Mbeumo,19,cm CMR,FW,25-018,90,33,1,6,8,20,2,33,4,1,25.0,3,75.0,16,183,130,4,3,2,5,0,15,5
Keane Lewis-Potter,23,eng ENG,LM,23-185,65,27,1,5,8,14,0,27,4,1,25.0,3,75.0,17,119,38,0,1,0,1,0,20,7
Mikkel Damsgaard,24,dk DEN,RM,24-053,25,16,0,1,10,6,0,16,2,1,50.0,1,50.0,11,57,27,0,0,0,0,0,13,1
Vitaly Janelt,27,de GER,CM,26-107,72,23,2,8,7,8,1,23,1,0,0.0,0,0.0,10,55,30,0,1,0,0,0,16,1
Frank Onyeka,15,ng NGA,CM,26-237,18,8,0,1,3,4,0,8,0,0,,0,,5,53,14,0,0,0,1,1,6,0
Christian Nørgaard,6,dk DEN,CM,30-168,90,50,6,18,24,8,1,50,0,0,,0,,23,87,49,1,0,0,1,0,31,0
Mathias Jensen,8,dk DEN,RM,28-237,65,24,1,5,8,11,0,24,2,1,50.0,1,50.0,13,33,16,0,0,0,0,0,15,3
Fabio Carvalho,14,pt POR,LM,21-361,25,13,0,5,4,4,1,13,1,0,0.0,1,100.0,9,56,36,2,0,0,0,0,8,2
Kristoffer Ajer,20,no NOR,LB,26-130,90,52,5,17,29,7,1,52,1,0,0.0,1,100.0,24,224,133,1,1,0,3,1,28,0
Ethan Pinnock,5,jm JAM,CB,31-088,90,45,12,29,16,0,0,45,0,0,,0,,28,108,47,0,0,0,0,0,31,0
Nathan Collins,22,ie IRL,CB,23-117,90,65,12,42,21,2,2,65,1,1,100.0,0,0.0,37,156,83,0,0,0,0,0,44,0
Mads Roerslev,30,dk DEN,RB,25-062,90,54,2,16,29,10,0,54,5,1,20.0,3,60.0,32,148,57,1,2,0,1,1,35,3
Mark Flekken,1,nl NED,GK,31-073,90,58,48,55,3,0,0,58,0,0,,0,,38,146,94,0,0,0,0,0,36,0
