Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Yoane Wissa,11,cd COD,FW,27-357,72,14,13,1,0,0,0,1,0,0,0,0,0,12,0,0
Kevin Schade,7,de GER,FW,22-272,18,4,3,1,0,0,0,0,1,0,0,0,0,2,0,0
Bryan Mbeumo,19,cm CMR,FW,25-018,90,20,16,4,1,0,0,2,1,1,0,0,0,16,0,4
Keane Lewis-Potter,23,eng ENG,LM,23-185,65,20,18,1,0,0,2,1,1,0,0,0,0,14,1,2
Mikkel Damsgaard,24,dk DEN,RM,24-053,25,14,13,0,0,0,0,0,0,0,0,0,0,9,1,0
Vitaly Janelt,27,de GER,CM,26-107,72,20,20,0,0,0,0,0,0,0,0,0,0,16,0,1
Frank Onyeka,15,ng NGA,CM,26-237,18,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
Christian Nørgaard,6,dk DEN,CM,30-168,90,37,37,0,0,0,0,0,0,0,0,0,0,34,0,0
Mathias Jensen,8,dk DEN,RM,28-237,65,20,14,6,0,0,1,5,2,3,2,0,0,13,0,1
Fabio Carvalho,14,pt POR,LM,21-361,25,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0
Kristoffer Ajer,20,no NOR,LB,26-130,90,43,34,9,0,0,0,0,9,0,0,0,0,35,0,3
Ethan Pinnock,5,jm JAM,CB,31-088,90,39,39,0,0,0,0,0,0,0,0,0,0,34,0,0
Nathan Collins,22,ie IRL,CB,23-117,90,54,50,4,4,0,1,0,0,0,0,0,0,48,0,0
Mads Roerslev,30,dk DEN,RB,25-062,90,45,38,7,1,0,0,1,6,0,0,0,0,36,0,2
Mark Flekken,1,nl NED,GK,31-073,90,54,45,9,5,0,1,0,0,0,0,0,0,41,0,0
