Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Liam Delap,19,eng ENG,FW,21-268,74,11,0,1,3,8,1,11,5,4,80.0,1,20.0,10,93,51,2,1,0,3,1,9,0
George Hirst,27,sct SCO,FW,25-261,16,6,2,2,1,3,0,6,0,0,,0,,4,31,1,0,0,0,0,3,5,2
Sammie Szmodics,23,ie IRL,LW,29-039,73,18,0,3,5,10,1,18,2,1,50.0,1,50.0,8,22,9,0,0,0,2,1,11,3
Jack Clarke,47,eng ENG,LW,23-345,17,3,1,1,1,1,1,3,0,0,,0,,1,10,8,1,0,1,0,0,1,0
Omari Hutchinson,20,eng ENG,RW,21-003,80,41,0,3,5,33,12,41,7,0,0.0,6,85.7,23,208,64,3,1,5,3,3,29,8
Wes Burns,7,wls WAL,RW,29-345,10,3,2,3,0,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Conor Chaplin,10,eng ENG,AM,27-260,80,34,0,2,13,20,1,34,0,0,,0,,15,85,46,1,1,0,0,0,26,2
Jens Cajuste,12,se SWE,DM,25-084,10,3,1,1,2,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Kalvin Phillips,8,eng ENG,DM,28-336,76,51,1,7,28,16,3,51,2,1,50.0,1,50.0,24,151,68,1,0,0,3,1,33,1
Sam Morsy,5,eg EGY,DM,33-053,90,58,3,13,32,14,0,58,1,1,100.0,0,0.0,37,179,78,0,1,0,2,0,40,1
Leif Davis,3,eng ENG,LB,24-295,90,53,6,20,14,19,2,53,2,1,50.0,1,50.0,17,84,28,2,0,1,2,0,20,4
Cameron Burgess,15,au AUS,CB,29-012,90,52,12,27,24,1,0,52,0,0,,0,,30,164,116,1,0,0,0,0,32,0
Dara O'Shea,26,ie IRL,CB,25-243,90,55,13,32,18,5,3,55,0,0,,0,,17,58,17,0,0,0,0,0,19,0
Ben Johnson,18,eng ENG,RB,24-283,90,68,3,33,20,15,0,68,1,0,0.0,1,100.0,21,139,28,2,2,0,1,1,29,2
Arijanet Muric,1,xk KVX,GK,25-361,90,31,27,31,0,0,0,31,0,0,,0,,15,80,52,0,0,0,0,0,11,0
