Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Kevin Schade,7,de GER,FW,22-313,76,9,8,1,0,0,0,0,1,0,0,0,0,5,0,0
Fabio Carvalho,14,pt POR,LW,22-036,14,8,8,0,0,0,0,0,0,0,0,0,0,5,0,1
Keane Lewis-Potter,23,eng ENG,"LW,RW",23-226,90,31,27,2,1,0,0,5,0,0,0,0,0,22,2,2
Bryan Mbeumo,19,cm CMR,"RW,FW",25-059,90,35,31,4,0,0,0,7,0,4,4,0,0,28,0,0
Mikkel Damsgaard,24,dk DEN,"AM,RM",24-094,89,39,29,10,1,1,0,8,0,6,6,0,0,28,0,1
Yunus Emre Konak,26,tr TUR,RM,18-269,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Christian Nørgaard,6,dk DEN,DM,30-209,76,33,31,2,2,1,0,0,0,0,0,0,0,25,0,0
Yehor Yarmoliuk,18,ua UKR,LM,20-218,14,10,10,0,0,0,0,0,0,0,0,0,0,8,0,0
Vitaly Janelt,27,de GER,"DM,CM",26-148,90,34,33,0,0,0,0,3,0,0,0,0,0,28,1,0
Kristoffer Ajer,20,no NOR,LB,26-171,89,29,24,4,0,0,0,1,4,0,0,0,0,21,1,0
Mads Roerslev,30,dk DEN,LB,25-103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethan Pinnock,5,jm JAM,CB,31-129,90,35,29,6,0,0,0,1,4,0,0,0,0,25,0,1
Nathan Collins,22,ie IRL,CB,23-158,90,60,59,1,1,0,0,1,0,0,0,0,0,46,0,0
Sepp van den Berg,4,nl NED,RB,22-290,90,40,38,2,0,0,0,1,2,0,0,0,0,32,0,0
Mark Flekken,1,nl NED,GK,31-114,90,46,35,10,2,0,0,0,0,0,0,0,0,34,1,0
