Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Kevin Schade,7,de GER,FW,22-313,76,2,2,0,1,1,2,2,100.0,0,0,0,0,0,2,0,0
Fabio Carvalho,14,pt POR,LW,22-036,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Keane Lewis-Potter,23,eng ENG,"LW,RW",23-226,90,5,1,2,2,1,3,3,100.0,0,0,0,0,0,5,1,0
Bryan Mbeumo,19,cm CMR,"RW,FW",25-059,90,2,2,1,1,0,1,1,100.0,0,1,0,1,0,2,1,0
Mikkel Damsgaard,24,dk DEN,"AM,RM",24-094,89,3,0,2,1,0,2,2,100.0,0,2,0,2,0,3,2,0
Yunus Emre Konak,26,tr TUR,RM,18-269,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Christian Nørgaard,6,dk DEN,DM,30-209,76,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,3,0
Yehor Yarmoliuk,18,ua UKR,LM,20-218,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Vitaly Janelt,27,de GER,"DM,CM",26-148,90,1,1,0,1,0,1,1,100.0,0,2,1,1,0,1,4,0
Kristoffer Ajer,20,no NOR,LB,26-171,89,1,1,1,0,0,0,1,0.0,1,2,0,2,2,3,4,0
Mads Roerslev,30,dk DEN,LB,25-103,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ethan Pinnock,5,jm JAM,CB,31-129,90,2,1,0,1,1,0,0,,0,1,0,1,2,4,5,0
Nathan Collins,22,ie IRL,CB,23-158,90,0,0,0,0,0,0,0,,0,2,1,1,1,1,9,0
Sepp van den Berg,4,nl NED,RB,22-290,90,0,0,0,0,0,0,0,,0,2,2,0,0,0,1,0
Mark Flekken,1,nl NED,GK,31-114,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
