Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Raúl Jiménez,7,mx MEX,FW,33-132,72,26,1,2,13,12,5,26,2,0,0.0,2,100.0,15,74,30,1,1,0,2,2,15,2
Rodrigo Muniz,9,br BRA,FW,23-133,18,4,0,0,1,4,1,4,2,1,50.0,1,50.0,4,14,5,0,0,0,0,1,5,1
Alex Iwobi,17,ng NGA,LW,28-134,65,39,1,5,12,24,1,39,3,1,33.3,1,33.3,29,173,118,4,3,0,2,2,28,7
Sander Berge,16,no NOR,DM,26-213,25,15,0,2,8,5,0,15,0,0,,0,,4,6,1,0,0,0,0,0,4,0
Adama Traoré,11,es ESP,RW,28-233,90,34,0,2,14,19,6,34,9,5,55.6,1,11.1,25,175,82,3,1,1,1,0,25,4
Emile Smith Rowe,32,eng ENG,AM,24-048,72,44,4,8,17,19,5,44,2,0,0.0,2,100.0,29,169,86,4,2,1,2,2,28,9
Tom Cairney,10,sct SCO,DM,33-238,18,15,1,3,7,6,0,15,0,0,,0,,8,57,48,1,1,0,0,0,9,0
Saša Lukić,20,rs SRB,DM,28-032,65,35,2,11,23,1,0,35,1,0,0.0,1,100.0,16,69,23,0,0,0,1,0,17,0
Reiss Nelson,19,eng ENG,LW,24-279,25,18,1,1,4,13,5,18,2,2,100.0,0,0.0,10,79,49,3,2,2,1,1,12,4
Andreas Pereira,18,br BRA,"DM,AM",28-257,85,47,0,6,17,24,1,47,2,1,50.0,0,0.0,27,84,42,0,0,0,1,1,29,1
Harrison Reed,6,eng ENG,AM,29-231,5,10,0,0,2,8,0,10,0,0,,0,,3,12,1,0,0,0,0,0,4,2
Antonee Robinson,33,us USA,LB,27-037,90,63,6,27,25,11,1,63,3,2,66.7,1,33.3,30,94,49,1,1,0,1,0,29,4
Calvin Bassey,3,ng NGA,CB,24-258,90,58,15,32,25,1,1,58,2,0,0.0,0,0.0,32,157,103,2,0,0,1,0,36,0
Joachim Andersen,5,dk DEN,CB,28-106,90,85,14,47,36,4,1,85,0,0,,0,,44,124,52,0,0,0,0,0,49,0
Kenny Tete,2,nl NED,RB,28-341,90,63,0,15,28,21,2,63,1,0,0.0,0,0.0,32,189,138,3,2,0,0,0,33,3
Bernd Leno,1,de GER,GK,32-194,90,36,32,36,0,0,0,36,0,0,,0,,27,86,59,0,0,0,0,0,26,0
