Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Raúl Jiménez,7,mx MEX,FW,33-132,72,11,11,0,0,0,1,1,0,0,0,0,0,7,0,0
Rodrigo Muniz,9,br BRA,FW,23-133,18,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Alex Iwobi,17,ng NGA,LW,28-134,65,29,28,0,0,0,1,3,0,0,0,0,0,20,1,1
Sander Berge,16,no NOR,DM,26-213,25,12,12,0,0,0,0,0,0,0,0,0,0,11,0,0
Adama Traoré,11,es ESP,RW,28-233,90,19,19,0,0,1,0,3,0,0,0,0,0,11,0,1
Emile Smith Rowe,32,eng ENG,AM,24-048,72,29,28,0,0,0,0,1,0,0,0,0,0,27,1,0
Tom Cairney,10,sct SCO,DM,33-238,18,14,14,0,0,0,0,1,0,0,0,0,0,13,0,0
Saša Lukić,20,rs SRB,DM,28-032,65,27,26,1,1,0,0,0,0,0,0,0,0,25,0,0
Reiss Nelson,19,eng ENG,LW,24-279,25,11,11,0,0,0,0,0,0,0,0,0,0,8,0,0
Andreas Pereira,18,br BRA,"DM,AM",28-257,85,36,32,4,0,0,0,5,0,3,0,3,0,22,0,3
Harrison Reed,6,eng ENG,AM,29-231,5,8,6,2,1,0,0,2,0,0,0,0,0,5,0,1
Antonee Robinson,33,us USA,LB,27-037,90,49,38,11,0,0,0,4,11,0,0,0,0,36,0,1
Calvin Bassey,3,ng NGA,CB,24-258,90,44,38,5,4,0,0,0,0,0,0,0,0,36,1,1
Joachim Andersen,5,dk DEN,CB,28-106,90,72,60,12,10,0,3,0,1,0,0,0,0,59,0,0
Kenny Tete,2,nl NED,RB,28-341,90,53,36,17,1,0,0,2,16,0,0,0,0,40,0,1
Bernd Leno,1,de GER,GK,32-194,90,35,30,5,1,0,0,0,0,0,0,0,0,30,0,0
