Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Yoane Wissa,11,cd COD,FW,28-133,90,0,0,0,1,2,1,0,0,0,0,0,0,2,1,3,25.0
Mikkel Damsgaard,24,dk DEN,"LW,LM",24-195,90,0,0,0,0,1,2,3,0,0,0,0,0,4,0,1,0.0
Bryan Mbeumo,19,cm CMR,RW,25-160,90,0,0,0,0,1,0,6,0,0,0,0,0,2,0,3,0.0
Mathias Jensen,8,dk DEN,LM,29-013,67,0,0,0,0,0,0,3,0,1,0,0,0,2,1,0,100.0
Kevin Schade,7,de GER,LW,23-048,23,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,100.0
Vitaly Janelt,27,de GER,CM,26-249,78,0,0,0,1,0,0,0,3,0,0,0,0,2,0,1,0.0
Yehor Yarmoliuk,18,ua UKR,CM,20-319,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Christian Nørgaard,6,dk DEN,RM,30-310,90,0,0,0,2,0,0,1,3,1,0,0,0,7,5,2,71.4
Keane Lewis-Potter,23,eng ENG,"LB,RB",23-327,90,0,0,0,0,0,0,4,1,2,0,0,0,3,2,0,100.0
Sepp van den Berg,4,nl NED,CB,23-025,90,0,0,0,0,0,0,0,1,1,0,0,0,1,1,6,14.3
Nathan Collins,22,ie IRL,CB,23-259,90,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,66.7
Mads Roerslev,30,dk DEN,RB,25-204,86,0,0,0,0,0,0,3,0,1,0,0,0,2,1,0,100.0
Rico Henry,3,eng ENG,LB,27-190,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,100.0
Mark Flekken,1,nl NED,GK,31-215,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
