Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Leandro Trossard,19,be BEL,FW,30-129,90,33,31,2,0,1,0,2,0,1,1,0,0,26,0,2
Gabriel Martinelli,11,br BRA,LW,23-298,90,24,22,2,0,0,0,4,2,0,0,0,0,20,0,2
Ethan Nwaneri,53,eng ENG,RW,18-022,61,28,20,7,0,0,0,5,0,7,4,0,0,19,1,1
Bukayo Saka,7,eng ENG,RW,23-219,29,12,12,0,0,0,0,2,0,0,0,0,0,8,0,0
Declan Rice,41,eng ENG,LM,26-088,74,31,26,5,1,1,1,4,0,4,3,0,0,23,0,0
Mikel Merino,23,es ESP,LM,28-294,16,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0
Jorginho,20,it ITA,CM,33-113,90,73,70,3,3,1,0,0,0,0,0,0,0,64,0,1
Oleksandr Zinchenko,17,ua UKR,RM,28-118,61,31,28,1,0,1,0,0,0,1,0,0,0,26,2,1
Martin Ødegaard,8,no NOR,RM,26-116,29,24,22,2,1,0,0,1,0,0,0,0,0,21,0,1
Kieran Tierney,3,sct SCO,LB,27-311,61,32,24,8,1,0,0,1,7,0,0,0,0,30,0,0
Myles Lewis-Skelly,49,eng ENG,LB,18-198,29,13,12,1,1,0,0,0,0,0,0,0,0,13,0,0
Jakub Kiwior,15,pl POL,CB,25-056,90,65,64,1,1,0,0,0,0,0,0,0,0,61,0,0
William Saliba,2,fr FRA,CB,24-019,90,72,72,0,0,1,0,0,0,0,0,0,0,68,0,0
Thomas Partey,5,gh GHA,RB,31-303,68,28,25,3,0,0,0,2,3,0,0,0,0,24,0,0
Jurriën Timber,12,nl NED,RB,23-299,22,10,9,1,0,0,0,0,1,0,0,0,0,8,0,0
David Raya,22,es ESP,GK,29-209,90,41,34,7,2,0,0,0,0,0,0,0,0,26,0,0
