Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Christopher Nkunku,18,fr FRA,FW,27-143,45,13,13,0,0,0,0,0,0,0,0,0,0,12,0,0
Nicolas Jackson,15,sn SEN,FW,23-290,45,11,11,0,0,0,0,0,0,0,0,0,0,7,0,1
Jadon Sancho,19,eng ENG,LW,25-012,90,32,32,0,0,0,1,0,0,0,0,0,0,26,0,2
Noni Madueke,11,eng ENG,RW,23-027,58,21,20,1,0,0,0,1,1,0,0,0,0,18,0,0
Pedro Neto,7,pt POR,RW,25-028,32,22,19,3,0,0,0,6,0,3,0,3,0,17,0,0
Kiernan Dewsbury-Hall,22,eng ENG,AM,26-212,58,26,23,3,1,0,0,1,0,1,0,0,1,21,0,1
Cole Palmer,20,eng ENG,AM,22-335,32,13,13,0,0,1,0,1,0,0,0,0,0,11,0,0
Moisés Caicedo,25,ec ECU,DM,23-155,90,62,61,1,1,1,0,0,0,0,0,0,0,55,0,0
Enzo Fernández,8,ar ARG,DM,24-079,90,49,48,1,0,0,0,2,0,1,0,1,0,40,0,1
Reece James,24,eng ENG,LB,25-119,76,60,51,9,4,0,1,3,4,1,0,1,0,49,0,1
Marc Cucurella,3,es ESP,LB,26-258,14,3,2,1,0,0,0,0,1,0,0,0,0,3,0,0
Tosin Adarabioyo,4,eng ENG,CB,27-194,90,60,50,10,4,0,1,0,0,0,0,0,0,56,0,0
Trevoh Chalobah,23,eng ENG,CB,25-275,90,51,50,1,1,0,0,0,0,0,0,0,0,43,0,1
Malo Gusto,27,fr FRA,RB,21-322,90,49,47,1,0,1,0,4,1,0,0,0,0,39,1,0
Robert Sánchez,1,es ESP,GK,27-139,90,47,40,7,4,0,0,0,0,0,0,0,0,28,0,0
