Player,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
Robert Sánchez,es ESP,27-139,90,2,0,2,100.0,0.5,6,23,26.1,44,5,45.5,40.1,3,100.0,69.0,15,0,0.0,4,22.6
