Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Christopher Nkunku,18,fr FRA,FW,27-143,45,18,0,2,11,7,2,18,2,1,50.0,1,50.0,15,72,48,1,2,1,2,3,18,3
Nicolas Jackson,15,sn SEN,FW,23-290,45,18,0,1,7,10,3,18,3,0,0.0,1,33.3,12,91,48,2,0,1,1,1,13,5
Jadon Sancho,19,eng ENG,LW,25-012,90,43,0,10,16,19,5,43,5,1,20.0,3,60.0,24,152,57,2,1,1,2,1,23,10
Noni Madueke,11,eng ENG,RW,23-027,58,28,2,4,11,13,2,28,0,0,,0,,18,122,78,3,1,2,0,0,19,5
Pedro Neto,7,pt POR,RW,25-028,32,28,0,2,4,22,4,28,1,0,0.0,0,0.0,19,136,100,4,1,1,0,0,21,12
Kiernan Dewsbury-Hall,22,eng ENG,AM,26-212,58,32,1,5,19,8,1,32,1,1,100.0,0,0.0,16,58,24,0,0,0,0,0,19,2
Cole Palmer,20,eng ENG,AM,22-335,32,17,0,2,4,11,4,17,2,1,50.0,1,50.0,12,95,52,2,1,2,0,0,13,4
Moisés Caicedo,25,ec ECU,DM,23-155,90,76,4,15,49,12,1,76,4,1,25.0,2,50.0,42,189,96,2,0,0,0,2,50,0
Enzo Fernández,8,ar ARG,DM,24-079,90,61,2,8,33,20,1,61,0,0,,0,,41,161,89,1,4,0,3,0,47,5
Reece James,24,eng ENG,LB,25-119,76,72,5,27,35,10,2,72,1,0,0.0,1,100.0,37,107,33,0,0,0,1,1,38,0
Marc Cucurella,3,es ESP,LB,26-258,14,4,0,1,1,2,0,4,1,0,0.0,1,100.0,3,29,21,0,0,0,0,0,3,0
Tosin Adarabioyo,4,eng ENG,CB,27-194,90,69,19,34,32,3,1,69,1,0,0.0,0,0.0,33,70,21,0,0,0,0,0,42,0
Trevoh Chalobah,23,eng ENG,CB,25-275,90,62,3,33,27,2,1,62,0,0,,0,,35,87,33,0,0,0,2,2,44,0
Malo Gusto,27,fr FRA,RB,21-322,90,56,2,14,27,15,1,56,1,0,0.0,1,100.0,40,184,82,2,0,1,0,2,42,5
Robert Sánchez,1,es ESP,GK,27-139,90,51,36,50,1,0,0,51,0,0,,0,,37,186,129,0,0,0,0,0,31,0
