Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Diogo Jota,20,pt POR,FW,28-130,59,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0.0
Cody Gakpo,18,nl NED,LW,25-341,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Luis Díaz,7,co COL,"LW,FW,RW",28-090,90,0,0,0,2,0,1,3,0,1,0,0,0,4,1,1,50.0
Mohamed Salah,11,eg EGY,RW,32-302,84,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0.0
Wataru Endo,3,jp JPN,CM,32-063,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
Curtis Jones,17,eng ENG,AM,24-073,67,0,0,0,1,0,0,1,0,1,0,0,0,2,0,1,0.0
Jarell Quansah,78,eng ENG,RB,22-074,23,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0.0
Alexis Mac Allister,10,ar ARG,"DM,CM",26-110,90,0,0,0,2,2,0,9,1,1,0,0,0,2,1,4,20.0
Ryan Gravenberch,38,nl NED,"DM,CM",22-332,90,0,0,0,1,2,0,0,1,2,0,0,0,5,0,0,
Kostas Tsimikas,21,gr GRE,LB,28-336,59,0,0,0,0,2,1,6,1,1,0,0,0,1,0,0,
Andrew Robertson,26,sct SCO,LB,31-033,31,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,100.0
Virgil van Dijk,4,nl NED,CB,33-279,90,0,0,0,1,0,0,0,1,0,0,0,0,4,4,0,100.0
Ibrahima Konaté,5,fr FRA,CB,25-323,90,0,0,0,2,1,0,0,0,1,0,0,0,1,2,1,66.7
Conor Bradley,84,nir NIR,RB,21-278,67,0,0,0,0,1,0,0,0,4,0,0,0,6,1,1,50.0
Dominik Szoboszlai,8,hu HUN,"AM,FW",24-170,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Alisson,1,br BRA,GK,32-193,90,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
