Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Diogo Jota,20,pt POR,FW,28-130,59,16,0,0,11,5,1,16,1,0,0.0,1,100.0,5,38,25,1,0,0,0,0,12,2
Cody Gakpo,18,nl NED,LW,25-341,31,8,0,1,1,6,1,8,0,0,,0,,4,37,34,1,2,0,0,0,5,3
Luis Díaz,7,co COL,"LW,FW,RW",28-090,90,39,1,2,11,26,9,39,2,2,100.0,0,0.0,24,122,55,3,0,2,1,1,33,13
Mohamed Salah,11,eg EGY,RW,32-302,84,45,0,1,12,32,7,45,3,1,33.3,2,66.7,29,198,160,5,2,3,1,1,41,14
Wataru Endo,3,jp JPN,CM,32-063,6,3,0,0,3,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,1,0
Curtis Jones,17,eng ENG,AM,24-073,67,54,0,8,22,24,0,54,1,0,0.0,1,100.0,31,112,53,1,1,0,1,0,42,2
Jarell Quansah,78,eng ENG,RB,22-074,23,14,4,6,3,5,2,14,0,0,,0,,3,6,0,0,0,0,1,0,8,1
Alexis Mac Allister,10,ar ARG,"DM,CM",26-110,90,57,1,7,27,25,6,57,1,1,100.0,0,0.0,16,40,19,0,1,0,2,0,32,7
Ryan Gravenberch,38,nl NED,"DM,CM",22-332,90,59,0,6,36,18,1,59,3,2,66.7,1,33.3,32,105,57,1,3,0,1,0,45,2
Kostas Tsimikas,21,gr GRE,LB,28-336,59,57,0,8,27,22,0,57,2,0,0.0,1,50.0,35,109,56,0,0,0,0,0,42,3
Andrew Robertson,26,sct SCO,LB,31-033,31,17,3,6,7,4,1,17,1,0,0.0,1,100.0,6,19,17,0,1,0,1,0,7,0
Virgil van Dijk,4,nl NED,CB,33-279,90,79,11,32,42,5,3,79,0,0,,0,,39,132,67,1,0,0,1,1,49,1
Ibrahima Konaté,5,fr FRA,CB,25-323,90,68,8,31,34,3,0,68,0,0,,0,,43,134,82,0,1,0,0,0,51,0
Conor Bradley,84,nir NIR,RB,21-278,67,63,2,12,37,16,5,63,0,0,,0,,31,185,109,1,3,0,0,0,41,3
Dominik Szoboszlai,8,hu HUN,"AM,FW",24-170,23,7,0,0,2,5,0,7,0,0,,0,,2,3,1,0,0,0,0,0,4,0
Alisson,1,br BRA,GK,32-193,90,44,35,44,0,0,0,44,0,0,,0,,18,59,30,0,0,0,0,0,23,0
