Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Diogo Jota,20,pt POR,FW,27-285,59,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,33.3
Darwin Núñez,9,uy URU,FW,25-082,31,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0
Luis Díaz,7,co COL,LW,27-245,59,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,
Cody Gakpo,18,nl NED,LW,25-130,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
Mohamed Salah,11,eg EGY,RW,32-091,90,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,100.0
Dominik Szoboszlai,8,hu HUN,AM,23-325,90,1,0,0,3,1,0,3,0,0,0,0,0,4,4,0,100.0
Alexis Mac Allister,10,ar ARG,DM,25-265,59,0,0,0,2,2,0,0,0,1,0,0,0,4,1,0,100.0
Conor Bradley,84,nir NIR,"CB,RB",21-067,31,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,
Ryan Gravenberch,38,nl NED,"DM,CM",22-121,90,1,0,0,1,2,0,1,2,1,0,0,0,9,0,1,0.0
Andrew Robertson,26,sct SCO,LB,30-187,74,1,0,0,1,0,0,3,0,0,0,0,0,3,0,1,0.0
Kostas Tsimikas,21,gr GRE,CB,28-125,16,0,0,0,1,0,0,0,1,1,0,0,0,2,0,1,0.0
Virgil van Dijk,4,nl NED,CB,33-068,90,0,0,0,2,0,0,0,6,0,0,0,0,4,8,3,72.7
Ibrahima Konaté,5,fr FRA,CB,25-112,74,0,0,0,3,0,0,0,0,0,0,0,0,5,6,0,100.0
Curtis Jones,17,eng ENG,CM,23-228,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Trent Alexander-Arnold,66,eng ENG,"RB,CM,DM",25-343,90,1,0,0,1,0,0,8,0,2,0,0,0,4,0,2,0.0
Alisson,1,br BRA,GK,31-348,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
