Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Jamie Vardy,9,eng ENG,FW,38-086,90,0,0,0,2,0,3,1,0,1,0,0,0,3,3,0,100.0
Bilal El Khannouss,11,ma MAR,AM,20-332,73,0,0,0,0,0,0,8,0,1,0,0,0,5,0,1,0.0
Jeremy Monga,93,,RW,,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
Patson Daka,20,zm ZAM,AM,26-180,45,0,0,0,1,0,0,1,0,0,0,0,0,4,1,1,50.0
Facundo Buonanotte,40,ar ARG,"RW,AM",20-105,45,0,0,0,1,3,0,3,0,0,0,0,0,3,3,1,75.0
Boubakary Soumaré,24,fr FRA,"DM,CM",26-039,90,0,0,0,1,1,0,0,2,0,0,0,0,7,0,0,
Wilfred Ndidi,6,ng NGA,"DM,CM",28-112,90,1,0,0,1,0,0,1,3,2,0,0,0,10,1,2,33.3
Victor Bernth Kristiansen,16,dk DEN,WB,22-112,45,0,0,0,0,0,0,4,1,1,0,0,0,1,0,1,0.0
Stephy Mavididi,10,eng ENG,LW,26-311,45,0,0,0,0,0,0,3,1,1,0,0,0,3,0,1,0.0
James Justin,2,eng ENG,"WB,RB",27-043,73,1,0,0,1,2,0,3,2,0,0,0,0,4,3,2,60.0
Ricardo Pereira,21,pt POR,RB,31-183,17,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0.0
Luke Thomas,33,eng ENG,"LB,CB",23-301,90,0,0,0,0,1,0,6,1,2,0,0,0,4,2,0,100.0
Conor Coady,4,eng ENG,CB,32-041,90,0,0,0,0,0,0,0,3,0,0,0,0,6,0,2,0.0
Wout Faes,3,be BEL,CB,27-004,90,0,0,0,1,0,0,0,2,2,0,0,0,3,1,0,100.0
Mads Hermansen,30,dk DEN,GK,24-270,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
