Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jamie Vardy,9,eng ENG,FW,38-086,90,19,16,3,0,0,0,1,0,0,0,0,0,15,0,0
Bilal El Khannouss,11,ma MAR,AM,20-332,73,37,28,7,0,0,0,8,1,5,3,1,0,26,2,1
Jeremy Monga,93,,RW,,17,7,6,1,1,0,0,1,0,0,0,0,0,4,0,1
Patson Daka,20,zm ZAM,AM,26-180,45,16,16,0,0,0,0,1,0,0,0,0,0,9,0,2
Facundo Buonanotte,40,ar ARG,"RW,AM",20-105,45,23,16,7,3,0,0,3,1,3,2,0,0,21,0,0
Boubakary Soumaré,24,fr FRA,"DM,CM",26-039,90,87,87,0,0,0,0,0,0,0,0,0,0,80,0,0
Wilfred Ndidi,6,ng NGA,"DM,CM",28-112,90,58,55,2,0,0,1,1,2,0,0,0,0,51,1,1
Victor Bernth Kristiansen,16,dk DEN,WB,22-112,45,19,19,0,0,0,1,4,0,0,0,0,0,14,0,1
Stephy Mavididi,10,eng ENG,LW,26-311,45,24,22,2,0,0,0,3,1,1,1,0,0,17,0,3
James Justin,2,eng ENG,"WB,RB",27-043,73,35,30,5,1,0,0,3,4,0,0,0,0,26,0,1
Ricardo Pereira,21,pt POR,RB,31-183,17,21,17,4,0,0,0,0,4,0,0,0,0,16,0,0
Luke Thomas,33,eng ENG,"LB,CB",23-301,90,84,74,10,0,0,0,6,7,3,1,2,0,65,0,4
Conor Coady,4,eng ENG,CB,32-041,90,67,63,4,1,0,0,0,0,0,0,0,0,61,0,0
Wout Faes,3,be BEL,CB,27-004,90,55,54,1,1,0,0,0,0,0,0,0,0,51,0,0
Mads Hermansen,30,dk DEN,GK,24-270,90,50,43,7,3,0,0,0,0,0,0,0,0,26,0,0
