Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Nicolas Jackson,15,sn SEN,FW,23-143,87,18,0,1,7,10,4,18,2,1,50.0,0,0.0,12,77,36,1,0,1,2,1,14,2
Christopher Nkunku,18,fr FRA,FW,26-362,3,0,0,0,0,0,0,0,0,0,,0,,1,1,1,0,0,0,0,0,1,0
Pedro Neto,7,pt POR,"LW,RW",24-246,90,35,0,6,12,17,3,35,1,0,0.0,0,0.0,25,206,133,5,4,2,1,0,25,11
Noni Madueke,11,eng ENG,RW,22-245,67,27,1,2,5,20,2,27,3,3,100.0,0,0.0,20,237,169,6,3,1,2,0,21,4
Mykhailo Mudryk,10,ua UKR,LW,23-310,23,9,0,2,3,4,1,9,2,1,50.0,1,50.0,4,26,14,1,0,0,1,0,3,2
Cole Palmer,20,eng ENG,AM,22-188,90,47,0,5,22,20,5,47,4,1,25.0,3,75.0,28,197,90,4,1,1,3,1,31,2
Roméo Lavia,45,be BEL,DM,20-309,67,28,1,3,20,6,0,28,0,0,,0,,22,100,34,0,1,0,0,2,23,0
Enzo Fernández,8,ar ARG,DM,23-298,23,22,0,7,11,4,0,22,0,0,,0,,6,75,65,2,1,0,0,1,13,0
Moisés Caicedo,25,ec ECU,DM,23-008,90,63,3,18,43,5,0,63,1,0,0.0,1,100.0,45,201,106,0,0,0,0,0,45,1
Marc Cucurella,3,es ESP,LB,26-111,90,54,4,20,29,7,0,54,0,0,,0,,29,120,60,1,2,0,1,1,35,0
Levi Colwill,6,eng ENG,CB,21-258,90,85,16,43,40,2,1,85,0,0,,0,,53,206,129,0,0,0,0,0,63,0
Wesley Fofana,29,fr FRA,CB,23-329,90,62,5,20,37,6,2,62,2,1,50.0,0,0.0,37,237,151,2,1,0,0,0,42,1
Malo Gusto,27,fr FRA,RB,21-175,81,47,3,13,23,14,3,47,0,0,,0,,25,169,75,1,1,0,1,2,28,4
Reece James,24,eng ENG,RB,24-338,9,4,0,0,2,2,0,4,0,0,,0,,2,3,0,0,0,0,0,0,3,0
Robert Sánchez,1,es ESP,GK,26-358,90,42,25,41,1,0,0,42,0,0,,0,,25,90,32,0,0,0,0,0,27,0
