Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Nicolas Jackson,15,sn SEN,FW,23-143,87,0,0,0,2,2,1,1,0,1,0,0,0,2,1,3,25.0
Christopher Nkunku,18,fr FRA,FW,26-362,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Pedro Neto,7,pt POR,"LW,RW",24-246,90,1,0,0,2,2,0,4,1,1,0,0,0,4,0,0,
Noni Madueke,11,eng ENG,RW,22-245,67,1,0,0,1,1,0,2,0,1,0,0,0,4,1,0,100.0
Mykhailo Mudryk,10,ua UKR,LW,23-310,23,0,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0.0
Cole Palmer,20,eng ENG,AM,22-188,90,0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,
Roméo Lavia,45,be BEL,DM,20-309,67,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,100.0
Enzo Fernández,8,ar ARG,DM,23-298,23,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,
Moisés Caicedo,25,ec ECU,DM,23-008,90,0,0,0,2,1,0,0,1,3,0,0,0,8,1,1,50.0
Marc Cucurella,3,es ESP,LB,26-111,90,1,0,0,1,1,0,0,3,2,0,0,0,3,0,1,0.0
Levi Colwill,6,eng ENG,CB,21-258,90,1,0,0,3,0,0,0,1,1,0,0,0,3,2,0,100.0
Wesley Fofana,29,fr FRA,CB,23-329,90,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,100.0
Malo Gusto,27,fr FRA,RB,21-175,81,0,0,0,0,1,0,0,1,1,0,0,0,3,2,2,50.0
Reece James,24,eng ENG,RB,24-338,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
Robert Sánchez,1,es ESP,GK,26-358,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
