Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jørgen Strand Larsen,9,no NOR,FW,24-207,85,22,2,5,10,7,2,22,0,0,,0,,10,22,0,0,0,0,5,1,15,3
André,7,br BRA,FW,23-046,5,6,0,2,3,1,0,6,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Matheus Cunha,12,br BRA,FW,25-096,90,51,3,3,29,23,4,51,7,4,57.1,2,28.6,28,316,178,6,5,3,2,3,32,6
Rayan Aït-Nouri,3,dz ALG,LM,23-086,59,25,0,1,8,16,2,25,3,1,33.3,1,33.3,15,72,14,0,1,0,1,2,18,4
Hwang Hee-chan,11,kr KOR,LM,28-218,31,10,0,0,6,4,1,10,0,0,,0,,6,58,40,1,0,1,0,1,7,1
Mario Lemina,5,ga GAB,CM,30-365,90,51,8,19,27,8,1,51,2,1,50.0,0,0.0,24,140,95,1,1,0,3,0,22,0
João Gomes,8,br BRA,CM,23-201,59,28,1,5,14,9,0,28,0,0,,0,,15,76,31,1,3,0,1,2,20,1
Tommy Doyle,20,eng ENG,CM,22-319,31,26,2,7,13,6,0,26,0,0,,0,,13,114,7,0,1,0,0,1,17,0
Jean-Ricner Bellegarde,27,fr FRA,RM,26-065,74,34,1,5,17,12,0,34,2,0,0.0,2,100.0,23,155,48,1,0,0,2,1,22,3
Gonçalo Guedes,29,pt POR,RM,27-276,16,10,0,3,6,2,0,10,1,0,0.0,0,0.0,6,38,5,0,0,0,2,0,4,0
Toti Gomes,24,pt POR,LB,25-228,90,50,6,18,26,7,0,50,2,2,100.0,0,0.0,25,166,62,0,4,0,4,0,26,1
Craig Dawson,15,eng ENG,CB,34-117,90,64,17,37,25,3,2,64,1,0,0.0,0,0.0,31,248,193,0,0,0,0,0,33,1
Yerson Mosquera,14,co COL,CB,23-121,90,48,4,29,18,1,1,48,0,0,,0,,28,102,56,0,0,0,0,0,30,0
Nélson Semedo,22,pt POR,RB,30-289,74,45,4,15,21,10,0,45,1,0,0.0,1,100.0,24,123,65,1,1,0,1,0,21,1
Matt Doherty,2,ie IRL,RB,32-228,16,15,1,4,9,2,0,15,0,0,,0,,2,4,0,0,0,0,0,0,2,0
Sam Johnstone,31,eng ENG,GK,31-159,90,35,21,35,0,0,0,35,0,0,,0,,25,190,150,0,0,0,0,0,22,0
