Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Evanilson,9,br BRA,FW,25-034,90,14,14,0,0,0,0,0,0,0,0,0,0,8,0,0
Justin Kluivert,19,nl NED,LW,25-188,75,27,26,1,0,0,1,4,1,0,0,0,0,19,0,1
David Brooks,7,wls WAL,RM,27-124,15,7,7,0,0,0,0,2,0,0,0,0,0,3,0,0
Antoine Semenyo,24,gh GHA,"RW,LM",24-307,90,38,35,3,1,0,0,4,2,0,0,0,0,23,0,1
Ryan Christie,10,sct SCO,"AM,DM",29-261,75,30,24,6,1,1,0,2,0,2,0,0,0,24,0,1
Enes Ünal,26,tr TUR,FW,27-183,15,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
Tyler Adams,12,us USA,DM,25-269,66,37,35,2,2,0,0,0,0,0,0,0,0,30,0,1
Marcus Tavernier,16,eng ENG,"CM,AM",25-232,24,13,12,1,1,0,0,3,0,0,0,0,0,11,0,0
Lewis Cook,4,eng ENG,"DM,CM",27-280,90,46,43,3,0,1,0,4,0,2,2,0,0,36,0,1
Milos Kerkez,3,hu HUN,LB,21-002,90,46,36,10,0,0,0,1,10,0,0,0,0,37,0,0
Marcos Senesi,5,ar ARG,CB,27-183,66,43,41,1,0,0,0,2,1,0,0,0,0,29,1,0
Dean Huijsen,2,es ESP,CB,19-209,24,20,19,1,0,0,0,0,1,0,0,0,0,14,0,0
Illia Zabarnyi,27,ua UKR,CB,22-069,90,44,44,0,0,0,0,0,0,0,0,0,0,34,0,0
Adam Smith,15,eng ENG,RB,33-194,83,35,29,6,0,0,0,1,6,0,0,0,0,24,0,2
Julian Araujo,22,mx MEX,RB,23-088,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Kepa Arrizabalaga,13,es ESP,GK,30-037,90,30,22,8,2,0,0,0,0,0,0,0,0,21,0,0
