Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Anthony Gordon,10,eng ENG,FW,23-224,90,43,0,0,23,21,8,42,5,1,20.0,2,40.0,27,197,135,6,3,4,1,1,31,6
Harvey Barnes,11,eng ENG,LW,26-301,61,36,1,7,10,19,5,36,2,0,0.0,2,100.0,24,264,130,5,3,3,4,2,28,9
Miguel Almirón,24,py PAR,RW,30-238,29,17,1,3,6,8,3,17,1,0,0.0,1,100.0,14,63,29,1,2,1,0,0,13,4
Jacob Murphy,23,eng ENG,"RW,LW",29-224,68,40,0,12,16,12,2,40,2,1,50.0,1,50.0,21,101,30,1,0,0,1,0,26,7
Joe Willock,28,eng ENG,LW,25-046,22,17,0,4,8,5,1,17,3,1,33.3,2,66.7,9,89,55,2,0,1,0,0,10,3
Joelinton,7,br BRA,LM,28-052,90,66,0,6,32,30,9,66,2,1,50.0,1,50.0,42,314,203,6,3,1,2,2,52,10
Bruno Guimarães,39,br BRA,CM,26-324,90,89,2,21,57,12,2,89,2,0,0.0,0,0.0,67,460,240,3,3,0,1,1,70,2
Sandro Tonali,8,it ITA,RM,24-150,70,58,1,16,27,15,4,58,2,1,50.0,0,0.0,40,166,72,1,0,1,0,2,44,2
Sean Longstaff,36,eng ENG,RM,26-341,20,24,1,5,13,6,1,24,0,0,,0,,16,43,21,0,1,0,1,0,20,0
Lewis Hall,20,eng ENG,LB,20-027,90,108,3,43,45,20,2,108,0,0,,0,,59,243,110,0,0,0,1,1,70,3
Dan Burn,33,eng ENG,CB,32-149,90,92,11,53,37,2,2,92,0,0,,0,,64,272,108,0,0,0,0,0,73,0
Fabian Schär,5,ch SUI,CB,32-290,90,79,5,37,41,1,0,79,0,0,,0,,57,372,244,0,2,0,0,1,63,1
Kieran Trippier,2,eng ENG,RB,34-016,70,91,1,27,42,22,1,91,0,0,,0,,51,122,50,0,0,0,0,0,57,4
Valentino Livramento,21,eng ENG,RB,21-328,20,23,0,9,8,6,0,23,1,1,100.0,0,0.0,14,160,87,3,1,0,1,0,16,3
Nick Pope,22,eng ENG,GK,32-169,90,33,28,33,0,0,0,33,0,0,,0,,20,84,44,0,0,0,0,0,17,0
