Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Dango Ouattara,11,bf BFA,FW,23-014,76,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Evanilson,9,br BRA,FW,25-142,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Antoine Semenyo,24,gh GHA,"LW,RW",25-049,90,2,1,1,0,1,1,3,33.3,2,1,0,1,1,3,0,0
David Brooks,7,wls WAL,RW,27-232,45,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Marcus Tavernier,16,eng ENG,"RW,DM",25-340,45,1,1,0,1,0,1,1,100.0,0,1,1,0,0,1,0,0
Justin Kluivert,19,nl NED,AM,25-296,90,2,1,0,1,1,0,2,0.0,2,0,0,0,0,2,0,0
Tyler Adams,12,us USA,"DM,CB",26-011,90,4,2,0,4,0,2,5,40.0,3,0,0,0,1,5,0,0
Ryan Christie,10,sct SCO,DM,30-003,25,2,1,0,1,1,2,2,100.0,0,1,0,1,1,3,0,0
Alex Scott,8,eng ENG,DM,21-188,65,3,1,0,2,1,2,7,28.6,5,0,0,0,1,4,1,0
Milos Kerkez,3,hu HUN,LB,21-110,90,0,0,0,0,0,0,0,,0,3,0,3,0,0,5,0
Dean Huijsen,2,es ESP,CB,19-317,90,1,0,0,1,0,1,1,100.0,0,2,1,1,4,5,10,0
James Hill,23,eng ENG,CB,23-046,84,6,3,4,1,1,2,4,50.0,2,0,0,0,3,9,5,0
Luis Sinisterra,17,co COL,LW,25-253,6,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
Lewis Cook,4,eng ENG,RB,28-022,90,3,2,3,0,0,3,4,75.0,1,0,0,0,1,4,4,0
Kepa Arrizabalaga,13,es ESP,GK,30-145,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
