Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Yoane Wissa,11,cd COD,FW,27-350,83,32,0,4,17,12,5,32,2,1,50.0,0,0.0,23,146,82,1,2,0,2,0,24,2
Fabio Carvalho,14,pt POR,FW,21-354,7,8,0,1,4,3,0,8,0,0,,0,,1,5,0,0,0,0,0,0,1,0
Kevin Schade,7,de GER,LW,22-265,73,28,1,6,11,12,2,28,6,2,33.3,3,50.0,18,140,91,4,1,1,0,4,23,8
Keane Lewis-Potter,23,eng ENG,"LW,LM,FW",23-178,17,6,0,1,2,3,0,6,0,0,,0,,4,20,1,0,0,0,1,1,5,0
Bryan Mbeumo,19,cm CMR,"RW,FW",25-011,89,37,0,4,10,23,1,37,1,1,100.0,0,0.0,23,115,68,3,1,1,2,1,26,11
Ben Mee,16,eng ENG,CB,34-332,1,2,0,0,2,0,0,2,0,0,,0,,2,5,1,0,0,0,0,0,2,0
Mathias Jensen,8,dk DEN,LM,28-230,83,48,2,5,17,26,0,48,1,0,0.0,1,100.0,27,118,62,1,1,0,0,1,28,4
Frank Onyeka,15,ng NGA,CM,26-230,7,2,0,0,2,0,0,2,0,0,,0,,1,2,0,0,0,0,1,0,0,0
Vitaly Janelt,27,de GER,CM,26-100,73,41,2,14,22,7,1,41,2,0,0.0,2,100.0,27,129,53,1,2,1,0,0,28,0
Mikkel Damsgaard,24,dk DEN,"RM,CM",24-046,17,10,0,0,6,5,0,10,1,0,0.0,0,0.0,5,46,32,1,1,0,0,0,6,0
Christian Nørgaard,6,dk DEN,"RM,CM",30-161,90,56,3,21,30,5,0,56,0,0,,0,,29,111,37,1,1,0,0,1,34,2
Kristoffer Ajer,20,no NOR,LB,26-123,90,43,2,20,17,8,1,43,1,1,100.0,0,0.0,30,179,127,2,3,0,2,0,29,3
Ethan Pinnock,5,jm JAM,CB,31-081,90,58,11,34,23,1,1,58,2,0,0.0,2,100.0,28,115,30,0,0,0,0,1,27,0
Nathan Collins,22,ie IRL,CB,23-110,90,67,10,33,28,6,1,67,0,0,,0,,31,126,55,2,0,0,0,1,31,0
Mads Roerslev,30,dk DEN,RB,25-055,90,48,5,22,21,5,0,48,0,0,,0,,34,162,67,0,0,0,1,4,33,1
Mark Flekken,1,nl NED,GK,31-066,90,58,51,57,2,0,0,58,0,0,,0,,38,195,108,0,0,0,0,0,30,0
