Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Yoane Wissa,11,cd COD,FW,27-350,83,26,23,3,1,0,0,0,0,0,0,0,0,22,0,0
Fabio Carvalho,14,pt POR,FW,21-354,7,5,5,0,0,0,0,0,0,0,0,0,0,2,0,2
Kevin Schade,7,de GER,LW,22-265,73,17,17,0,0,0,1,2,0,0,0,0,0,8,0,1
Keane Lewis-Potter,23,eng ENG,"LW,LM,FW",23-178,17,4,4,0,0,0,0,0,0,0,0,0,0,2,0,1
Bryan Mbeumo,19,cm CMR,"RW,FW",25-011,89,32,27,5,2,2,0,7,0,3,2,0,0,16,0,0
Ben Mee,16,eng ENG,CB,34-332,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Mathias Jensen,8,dk DEN,LM,28-230,83,41,33,8,1,0,0,4,6,1,1,0,0,29,0,1
Frank Onyeka,15,ng NGA,CM,26-230,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Vitaly Janelt,27,de GER,CM,26-100,73,30,30,0,0,0,0,1,0,0,0,0,0,28,0,0
Mikkel Damsgaard,24,dk DEN,"RM,CM",24-046,17,9,8,1,1,0,0,2,0,0,0,0,0,7,0,0
Christian Nørgaard,6,dk DEN,"RM,CM",30-161,90,43,42,0,0,0,0,0,0,0,0,0,0,31,1,2
Kristoffer Ajer,20,no NOR,LB,26-123,90,38,35,3,0,0,1,0,3,0,0,0,0,28,0,1
Ethan Pinnock,5,jm JAM,CB,31-081,90,42,38,4,4,0,0,0,0,0,0,0,0,34,0,0
Nathan Collins,22,ie IRL,CB,23-110,90,52,50,2,2,0,0,0,0,0,0,0,0,46,0,0
Mads Roerslev,30,dk DEN,RB,25-055,90,43,38,5,0,0,1,1,5,0,0,0,0,34,0,1
Mark Flekken,1,nl NED,GK,31-066,90,55,41,14,6,0,0,0,0,0,0,0,0,42,0,0
