Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Raúl Jiménez,7,mx MEX,FW,33-174,89,0,0,0,0,2,2,0,0,0,0,0,0,2,1,2,33.3
Rodrigo Muniz,9,br BRA,FW,23-175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Alex Iwobi,17,ng NGA,"LW,RW",28-176,89,0,0,0,0,1,0,2,0,1,0,0,0,6,0,4,0.0
Jorge Cuenca,15,es ESP,CB,24-344,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100.0
Adama Traoré,11,es ESP,RW,28-275,67,0,0,0,2,1,0,5,0,0,0,0,0,0,2,0,100.0
Reiss Nelson,19,eng ENG,"LW,LM",24-321,23,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,
Emile Smith Rowe,32,eng ENG,AM,24-090,78,0,0,0,1,0,0,0,0,2,0,0,0,4,0,0,
Harrison Reed,6,eng ENG,"DM,CM",29-273,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
Sander Berge,16,no NOR,"DM,CM",26-255,90,0,0,0,0,0,0,0,0,1,0,0,0,5,2,1,66.7
Andreas Pereira,18,br BRA,DM,28-299,78,0,0,0,2,0,0,3,0,0,0,0,0,4,0,2,0.0
Harry Wilson,8,wls WAL,"AM,RM",27-218,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Antonee Robinson,33,us USA,LB,27-079,90,0,0,0,0,0,0,2,0,2,0,0,0,5,0,1,0.0
Calvin Bassey,3,ng NGA,CB,24-300,90,0,0,0,0,0,0,0,1,1,0,0,0,2,1,6,14.3
Issa Diop,31,fr FRA,CB,27-291,90,0,0,0,1,2,0,0,1,0,0,0,0,4,0,2,0.0
Kenny Tete,2,nl NED,RB,29-017,90,0,0,0,2,0,0,2,2,3,0,0,0,5,1,0,100.0
Bernd Leno,1,de GER,GK,32-236,90,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
