Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Ben Brereton,17,cl CHI,FW,25-121,69,32,1,2,13,18,4,32,1,0,0.0,1,100.0,18,140,37,1,3,0,0,1,23,6
Cameron Archer,19,eng ENG,FW,23-027,21,7,0,0,2,5,3,7,0,0,,0,,4,13,8,1,0,1,1,0,4,2
Adam Armstrong,9,eng ENG,FW,27-189,90,33,0,1,12,20,6,33,0,0,,0,,26,140,76,4,1,1,1,2,27,4
Joe Aribo,7,ng NGA,CM,28-027,69,46,4,10,14,23,3,46,1,1,100.0,0,0.0,27,174,107,3,2,1,0,1,31,5
Tyler Dibling,33,eng ENG,CM,18-158,21,16,0,1,5,10,0,16,0,0,,0,,13,71,47,1,1,0,1,1,14,3
Flynn Downes,4,eng ENG,"CM,CB",25-210,90,98,3,21,50,27,2,98,0,0,,0,,44,225,125,1,0,0,1,2,78,0
William Smallbone,8,ie IRL,CM,24-178,90,75,2,8,24,44,9,75,1,1,100.0,0,0.0,31,114,75,1,2,0,2,0,46,8
Kyle Walker-Peters,2,eng ENG,WB,27-126,80,82,0,11,45,26,2,82,4,2,50.0,2,50.0,59,382,162,5,0,2,0,0,68,7
Carlos Alcaraz,22,ar ARG,CM,21-261,10,17,0,1,8,9,2,17,2,0,0.0,2,100.0,12,112,98,4,1,0,0,0,12,1
Yukinari Sugawara,16,jp JPN,WB,24-050,45,40,2,13,13,14,1,40,2,1,50.0,0,0.0,22,103,57,1,1,0,0,0,27,3
Samuel Edozie,23,eng ENG,WB,21-202,45,30,0,0,1,29,7,30,3,1,33.3,2,66.7,28,252,149,5,1,3,2,0,28,18
Jack Stephens,5,eng ENG,CB,30-203,90,98,3,25,51,22,2,98,0,0,,0,,64,286,160,1,3,0,1,0,77,0
Jan Bednarek,35,pl POL,CB,28-127,80,86,11,31,50,5,1,86,0,0,,0,,49,243,175,1,2,0,0,0,66,1
Samuel Amo-Ameyaw,27,eng ENG,WB,18-030,10,6,0,0,0,6,1,6,0,0,,0,,6,50,25,0,0,1,0,2,6,2
Taylor Harwood-Bellis,6,eng ENG,CB,22-200,90,100,6,33,55,12,3,100,0,0,,0,,58,294,219,2,2,0,1,0,76,1
Alex McCarthy,1,eng ENG,GK,34-258,90,22,19,22,0,0,0,22,0,0,,0,,15,58,30,0,0,0,0,0,14,0
