Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jarrod Bowen,20,eng ENG,"RM,FW",27-318,90,30,23,7,0,0,0,5,1,2,1,0,0,21,0,2
Crysencio Summerville,7,nl NED,AM,23-003,45,10,9,1,0,0,0,1,0,1,1,0,0,7,0,2
Michail Antonio,9,jm JAM,FW,34-219,45,8,8,0,0,1,1,0,0,0,0,0,0,6,0,0
Lucas Paquetá,10,br BRA,"AM,LM,CM",27-067,90,29,28,1,0,0,0,0,1,0,0,0,0,22,0,1
Edson Álvarez,19,mx MEX,CM,27-009,44,25,24,1,1,0,0,0,0,0,0,0,0,15,0,0
Guido Rodríguez,24,ar ARG,CM,30-204,45,24,24,0,0,0,0,1,0,0,0,0,0,17,0,2
Carlos Soler,4,es ESP,"CM,LM",27-305,45,14,12,2,0,0,0,3,0,2,0,2,0,10,0,0
Emerson Palmieri,33,it ITA,"WB,LB",30-091,78,32,23,9,1,0,0,3,7,1,0,1,0,24,0,0
Andy Irving,39,sct SCO,CM,24-173,12,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
Aaron Wan-Bissaka,29,eng ENG,"WB,RB,LB",26-342,90,37,34,2,0,0,0,2,2,0,0,0,0,29,1,2
Max Kilman,26,eng ENG,CB,27-163,90,57,56,1,1,0,1,0,0,0,0,0,0,45,0,0
Jean-Clair Todibo,25,fr FRA,"CB,CM",24-308,90,63,61,2,2,0,0,0,0,0,0,0,0,57,0,0
Konstantinos Mavropanos,15,gr GRE,"CB,RB",26-327,90,55,52,3,1,0,1,0,2,0,0,0,0,47,0,1
Łukasz Fabiański,1,pl POL,GK,39-198,90,33,19,14,2,0,0,0,0,0,0,0,0,20,0,0
